id_estacion,no2_ugm3,no2_max_ugm3,nox_ugm3,pm10_ugm3,pm10_max_ugm3,pm25_ugm3,pm25_max_ugm3,o3_ugm3,o3_max_ugm3,so2_ugm3,co_mgm3,benceno_ugm3,nh3_ugm3,ruido_db,trafico_indice,intensidad_trafico,pct_vehiculos_pesados,densidad_poblacion,dist_industria_km,dist_via_principal_m,superficie_verde_pct,temp_media_c,humedad_pct,viento_kmh,precipitacion_mm,radiacion_solar,altitud_m,num_dias_superacion,entorno
EST007645,13,112,66,31,75,27,70,52,143,8.2,1.05,0.1,7.4,55.5,67,100,17.2,2651,5.9,292,19.9,18.4,71,19.2,802,526,228,21,interior
EST007646,59,259,88,63,133,37,5,13,55,6.1,1.82,1.62,9.9,60.1,100,41889,14.9,6199,14.1,5,22.7,17.4,36,27.2,656,561,794,23,interior
EST007647,38,213,75,48,146,35,5,16,94,46.1,1.06,2.17,12.7,72.2,76,22219,28.2,3120,0.1,316,0.0,18.2,49,16.4,564,361,0,29,interior
EST007648,46,149,36,46,120,29,7,33,69,36.9,1.23,2.61,8.6,52.2,100,34400,29.3,4422,0.1,5,1.0,15.7,75,12.8,471,369,0,45,costa
EST007649,56,226,101,50,128,35,13,37,86,44.1,1.2,4.41,10.8,68.2,53,22077,22.6,1838,10.7,112,5.1,20.6,75,13.4,476,310,0,54,costa
EST007650,63,220,96,36,86,19,25,28,71,3.1,0.99,2.22,2.0,74.3,100,58813,7.0,3518,13.7,237,0.0,19.3,55,23.6,994,277,762,51,interior
EST007651,2,10,10,29,74,13,17,113,176,6.4,0.49,1.38,15.2,35.1,0,100,2.6,20,21.0,918,67.3,18.9,83,13.6,130,388,633,14,costa
EST007652,33,145,157,40,122,30,31,8,80,41.4,0.65,4.86,5.8,55.7,62,28668,23.3,3602,0.1,627,2.4,23.1,81,15.1,365,544,0,34,costa
EST007653,61,154,147,45,106,27,12,22,52,1.0,1.23,3.69,11.9,67.6,100,65026,13.6,9136,4.2,5,24.7,13.9,30,22.5,807,345,838,78,interior
EST007654,34,122,69,43,108,35,8,45,64,20.4,0.84,3.48,8.8,61.3,47,26817,20.4,5738,10.7,385,32.7,17.5,76,16.3,205,417,330,97,interior
EST007655,38,61,32,32,83,15,82,89,95,7.9,0.48,1.42,5.7,69.4,51,25920,0.0,5653,0.1,159,29.1,25.8,73,12.8,770,476,400,41,interior
EST007656,70,173,119,49,102,42,5,36,83,2.8,1.36,3.87,5.5,71.9,100,49739,3.8,7052,0.5,5,2.0,14.8,46,21.1,1215,476,734,45,interior
EST007657,27,159,49,21,85,10,62,69,97,13.0,0.77,1.91,6.9,47.5,52,15424,12.8,5276,9.9,431,26.2,21.7,44,17.7,659,424,133,34,costa
EST007658,61,184,113,59,112,26,5,37,81,9.4,1.11,2.08,5.3,83.3,100,61465,23.7,5267,0.1,5,5.5,17.9,50,23.6,342,385,438,70,costa
EST007659,22,79,77,14,71,3,69,60,101,0.7,0.6,0.78,3.1,56.9,71,33105,10.1,5863,0.4,475,11.1,14.1,81,21.0,682,586,39,60,interior
EST007660,65,183,166,47,83,29,5,31,111,5.9,1.12,2.3,0.5,79.6,59,36725,12.5,5811,11.4,90,12.0,19.1,54,21.2,618,576,384,30,interior
EST007661,29,135,96,44,70,26,21,44,95,34.4,1.07,4.37,10.4,83.0,42,44380,22.7,441,1.5,186,18.0,14.0,82,16.6,550,401,0,47,costa
EST007662,29,54,3,20,51,3,5,94,221,0.0,0.24,0.1,17.2,44.0,13,100,0.0,20,11.3,887,43.8,21.1,75,15.7,193,398,161,31,costa
EST007663,56,232,144,30,86,19,9,43,90,1.9,1.5,1.34,7.2,83.7,94,38294,6.0,6413,8.8,490,1.3,16.6,34,22.0,1074,491,551,39,interior
EST007664,2,10,46,18,17,2,5,110,126,5.0,0.23,1.05,20.8,35.9,0,100,4.3,495,9.2,1155,40.2,16.3,51,9.7,189,268,360,52,interior
EST007665,2,10,3,17,42,14,24,87,186,5.9,0.1,0.85,18.0,44.4,0,2014,4.2,20,9.1,875,57.8,13.0,59,9.1,322,203,531,3,costa
EST007666,43,119,105,31,55,18,48,70,136,13.7,0.55,1.04,9.9,82.4,40,11208,4.2,8894,10.2,395,47.2,21.7,67,18.8,711,681,540,40,costa
EST007667,2,31,32,3,10,12,5,89,145,5.6,0.34,0.1,16.1,48.3,0,100,0.0,20,11.4,1090,65.9,20.4,79,4.9,185,346,759,27,costa
EST007668,13,10,14,15,25,14,13,108,172,10.6,0.1,0.72,15.6,35.0,0,14089,0.0,1245,17.7,824,46.5,13.9,32,9.7,167,449,381,27,interior
EST007669,60,196,159,31,61,25,34,41,55,16.3,0.87,3.0,5.0,76.5,100,52955,17.1,6688,4.8,64,2.5,16.7,42,22.8,875,505,937,59,costa
EST007670,36,100,33,26,59,32,56,62,204,6.4,1.08,1.58,2.1,67.9,62,42666,16.2,5575,3.5,102,22.0,22.6,64,26.9,460,522,0,45,costa
EST007671,70,214,96,38,109,39,34,24,86,40.3,1.03,3.81,14.7,79.0,79,23924,14.8,4639,0.6,235,0.0,20.1,66,15.0,476,418,132,49,interior
EST007672,14,100,54,46,105,12,66,93,80,7.9,1.08,1.22,14.7,58.3,46,3880,6.2,3190,0.1,5,41.5,24.9,63,15.9,612,458,577,29,costa
EST007673,54,234,89,37,112,29,11,44,140,7.5,1.45,1.76,1.0,69.5,100,52897,22.5,11099,16.6,5,0.0,17.7,41,18.0,1104,448,769,54,costa
EST007674,2,44,3,33,40,6,23,97,192,0.0,0.1,0.1,16.3,51.4,23,7538,11.5,20,12.8,742,37.8,15.9,56,9.0,120,406,194,48,interior
EST007675,2,31,3,4,34,4,31,99,199,17.0,0.1,0.1,19.9,54.9,3,100,9.0,20,11.9,1132,68.4,14.8,53,10.4,346,374,81,23,costa
EST007676,64,160,82,22,79,22,5,46,128,3.4,1.05,2.83,6.9,73.2,74,48681,13.5,12000,8.4,95,24.7,16.4,49,24.7,1069,313,890,23,interior
EST007677,26,120,91,32,74,16,71,86,125,10.9,0.82,1.77,4.9,64.8,79,23541,8.3,6256,9.4,352,42.5,27.3,77,16.9,725,538,560,51,costa
EST007678,55,181,92,32,138,28,30,35,111,6.1,1.51,2.63,7.4,75.2,83,31322,13.8,6395,4.4,34,15.6,15.6,69,23.6,1249,484,609,32,interior
EST007679,45,155,96,49,84,31,24,40,51,42.6,0.7,3.42,4.3,71.3,55,28979,13.0,20,0.3,555,26.5,18.8,77,9.4,426,380,0,49,costa
EST007680,43,155,150,32,105,15,59,53,178,2.9,0.51,0.85,2.9,50.7,75,33343,5.1,2423,0.1,645,43.1,20.3,88,18.9,888,428,0,2,interior
EST007681,52,87,3,24,79,20,54,85,152,13.4,0.61,0.19,8.5,70.7,72,15043,2.6,7896,9.8,902,15.7,20.5,66,12.3,490,475,0,16,interior
EST007682,60,188,94,49,79,27,25,28,125,5.4,1.64,1.86,0.5,77.4,100,60791,17.0,10435,9.1,5,0.0,14.0,30,32.9,757,563,479,33,costa
EST007683,57,182,100,62,132,31,40,16,145,37.8,0.44,3.28,16.0,62.1,50,27992,25.6,7637,0.1,5,8.5,16.7,60,13.1,418,319,320,32,costa
EST007684,28,141,80,15,62,23,51,87,94,15.7,0.7,0.37,0.5,64.0,59,4253,16.2,3187,2.3,418,34.1,23.6,70,19.3,729,421,54,28,interior
EST007685,10,174,71,12,83,12,55,51,122,0.0,0.96,1.43,3.5,43.2,55,2240,8.7,1805,1.8,341,30.2,21.4,56,17.2,668,332,861,64,interior
EST007686,16,10,6,12,60,13,5,77,189,0.0,0.1,0.1,22.7,36.9,0,2463,8.4,20,10.5,1236,49.8,14.0,68,14.1,289,408,288,25,interior
EST007687,76,270,108,30,65,23,5,22,93,0.4,1.23,1.98,4.8,83.6,100,77990,8.4,4139,4.1,5,11.1,24.2,33,19.8,908,607,539,68,costa
EST007688,17,73,47,45,54,23,46,82,111,7.9,1.19,2.37,10.9,64.2,90,22121,7.8,5926,4.5,329,36.8,21.4,43,15.2,912,473,434,14,interior
EST007689,2,27,60,16,37,17,26,115,214,0.0,0.5,0.24,13.9,35.0,0,100,10.8,20,2.6,722,61.3,13.0,70,5.9,426,338,79,25,interior
EST007690,2,10,18,3,25,11,5,104,238,7.0,0.1,0.73,16.2,35.0,2,8384,4.4,175,6.6,714,39.6,12.2,66,8.3,411,440,68,20,costa
EST007691,30,54,3,16,77,12,5,114,248,2.5,0.19,0.69,14.5,49.7,0,4399,1.0,20,8.9,843,23.1,13.9,75,4.9,143,352,619,43,interior
EST007692,43,239,109,55,126,28,32,55,116,27.8,0.66,3.58,9.5,68.5,88,40435,14.3,1337,0.1,496,4.2,13.0,69,20.0,451,334,0,42,interior
EST007693,61,249,128,54,102,28,45,26,74,4.0,1.28,1.03,2.4,70.3,96,64971,17.9,8460,3.7,5,10.3,17.9,42,19.0,1029,460,1156,70,costa
EST007694,66,187,95,63,129,33,18,52,112,11.6,1.27,1.92,7.9,75.9,100,65455,13.2,10478,10.9,5,0.0,17.4,24,25.3,631,538,870,52,costa
EST007695,18,10,4,23,41,8,14,98,202,0.0,0.1,0.1,13.5,43.9,0,100,5.9,20,9.2,1019,55.6,16.9,67,15.6,379,204,262,31,interior
EST007696,65,180,142,55,157,20,8,53,89,4.5,1.49,3.41,4.6,67.2,100,75715,15.2,8094,7.8,414,0.0,18.4,20,18.5,963,314,741,41,interior
EST007697,47,222,101,42,82,35,20,32,104,41.5,1.15,3.83,9.3,61.8,12,20695,29.3,4125,5.4,826,12.8,18.9,49,13.5,822,344,61,43,interior
EST007698,61,144,74,53,127,35,5,34,60,33.9,1.89,4.74,12.7,70.3,22,24234,25.5,2604,0.1,464,3.9,19.9,52,8.6,263,400,300,65,interior
EST007699,36,201,116,40,139,24,5,63,91,42.8,0.89,4.04,15.3,75.7,91,8505,22.4,4920,0.7,619,6.8,12.0,50,8.0,422,376,0,98,costa
EST007700,51,268,101,37,89,25,31,34,144,4.4,1.39,1.63,0.5,81.2,100,54877,9.3,7035,13.7,265,11.0,16.1,48,20.5,1017,267,1106,69,costa
EST007701,68,259,52,40,144,21,13,31,89,35.9,1.11,5.22,4.5,74.4,53,38930,21.3,894,0.1,5,7.1,24.9,63,13.3,326,327,0,63,costa
EST007702,71,191,104,40,107,24,12,62,62,17.5,1.16,3.62,3.4,73.8,100,57539,12.8,6507,13.0,5,0.0,21.1,55,24.4,849,416,694,40,costa
EST007703,48,180,101,37,112,43,10,26,27,32.6,1.26,2.63,11.9,81.1,76,14067,11.5,7066,0.1,217,0.0,13.5,69,14.2,490,315,0,61,interior
EST007704,2,27,9,10,27,10,37,90,130,2.2,0.1,1.32,23.1,36.1,0,100,7.3,20,15.0,607,30.5,19.4,78,14.6,152,443,421,30,costa
EST007705,65,178,137,48,108,27,5,20,51,4.4,1.01,2.06,7.4,72.6,57,43637,16.0,7413,0.1,5,11.4,20.9,40,25.6,812,393,391,44,costa
EST007706,48,131,86,33,85,18,77,63,80,8.9,0.81,2.2,8.3,51.1,56,18623,15.3,1225,1.4,478,36.3,18.8,72,24.1,302,588,146,49,interior
EST007707,58,121,34,39,62,24,74,62,112,5.4,0.88,2.71,0.5,64.6,46,23605,3.9,3648,1.6,558,17.5,26.5,71,14.1,631,431,644,58,interior
EST007708,31,185,123,42,134,37,11,46,20,32.6,1.3,2.72,8.0,55.1,0,18102,25.1,5205,0.1,211,11.7,21.2,82,12.3,120,564,0,49,costa
EST007709,2,32,26,8,21,3,30,76,191,3.3,0.7,0.1,16.5,35.9,8,5246,3.8,129,18.2,1361,33.5,13.7,54,10.2,120,379,597,11,interior
EST007710,5,86,9,18,48,8,21,103,132,19.0,0.27,1.39,24.4,35.0,0,100,6.2,1389,13.8,1106,45.1,14.0,66,2.4,120,234,0,28,interior
EST007711,7,10,3,29,51,20,5,84,192,1.4,0.1,0.1,6.9,44.2,2,100,0.0,20,14.9,847,56.6,25.2,50,7.3,215,342,520,14,costa
EST007712,81,196,72,52,90,34,5,50,114,6.3,1.37,0.1,0.5,80.9,64,57513,16.8,6252,10.5,160,4.2,18.1,35,22.7,655,484,616,40,interior
EST007713,49,181,81,58,167,28,5,37,49,36.6,1.67,4.65,7.1,68.5,88,25604,14.2,4155,5.6,214,27.9,23.1,81,17.5,120,424,0,71,costa
EST007714,42,214,106,70,107,27,19,52,89,45.2,1.23,3.9,11.7,51.6,69,17447,20.1,8153,13.4,188,15.0,20.6,60,10.7,471,482,0,31,costa
EST007715,53,106,55,16,61,18,71,64,132,6.6,0.34,2.2,6.1,72.4,52,35840,3.7,1157,6.2,5,28.4,24.0,51,21.3,535,598,558,1,costa
EST007716,53,224,132,52,139,29,5,23,40,14.8,2.07,2.65,0.5,76.1,99,54369,12.0,4342,14.7,5,25.1,19.9,24,26.0,999,446,1076,51,costa
EST007717,16,75,3,12,15,3,25,110,175,12.4,0.2,1.65,21.6,50.2,0,17744,0.0,20,7.4,849,56.3,15.2,63,18.4,120,246,411,35,costa
EST007718,16,10,20,24,25,2,44,98,189,15.4,0.1,0.79,16.3,66.5,1,100,5.9,20,13.5,858,42.3,15.9,64,13.0,120,351,301,20,costa
EST007719,56,161,91,50,99,28,18,34,74,29.2,1.07,2.81,4.8,57.4,64,14899,26.1,6667,0.1,5,25.7,21.6,71,16.7,349,281,0,38,interior
EST007720,63,68,82,38,70,19,36,56,124,0.0,0.77,1.02,2.1,47.6,31,25271,1.7,6485,11.3,504,6.7,24.1,78,15.2,487,497,64,17,costa
EST007721,65,187,122,51,71,32,14,22,75,21.2,1.26,1.72,0.5,75.4,100,43443,12.0,8749,4.3,5,16.7,18.2,60,27.8,820,459,347,59,costa
EST007722,25,163,88,40,127,43,39,42,63,31.0,0.93,2.52,4.8,72.1,96,34282,27.3,5676,5.5,420,13.1,18.1,53,10.4,442,304,0,73,costa
EST007723,62,209,126,43,112,19,39,17,99,0.0,1.15,2.38,0.5,68.8,100,28107,7.8,4608,7.8,135,0.0,16.6,23,22.9,872,326,1035,73,interior
EST007724,22,130,3,40,51,16,65,64,113,0.1,0.87,2.94,7.4,58.3,67,18986,11.5,6323,5.4,62,15.1,20.9,93,23.6,664,390,317,24,interior
EST007725,11,50,10,21,38,8,5,122,203,0.0,0.1,0.1,20.5,35.0,0,100,3.0,20,18.7,1269,42.4,13.5,68,3.4,120,256,0,23,interior
EST007726,49,131,101,46,85,22,5,31,62,36.7,0.95,2.69,6.4,81.6,52,9394,23.3,3308,0.1,36,6.4,22.8,73,19.8,493,416,0,45,interior
EST007727,68,183,33,47,157,28,40,31,105,33.6,0.8,3.08,8.6,47.9,76,37224,14.6,20,7.6,5,7.4,20.6,50,16.3,465,302,0,57,costa
EST007728,68,145,106,64,84,33,15,20,102,34.0,1.92,3.72,7.7,64.6,70,51129,15.7,1393,3.4,148,6.4,20.1,54,14.9,564,480,376,44,costa
EST007729,2,10,3,6,64,10,7,91,197,8.7,0.51,0.1,23.9,37.8,4,18790,0.3,20,18.1,763,59.5,17.9,24,10.3,120,387,736,0,interior
EST007730,55,128,110,55,170,30,5,43,88,43.0,0.94,3.72,0.5,68.2,80,23777,27.0,929,0.1,5,0.0,17.8,47,13.8,374,393,56,49,costa
EST007731,2,92,48,28,73,4,10,115,157,2.0,0.22,0.1,15.6,37.9,2,100,0.7,20,12.7,645,60.7,17.6,62,13.9,410,264,503,33,interior
EST007732,53,174,122,35,72,36,15,31,87,1.1,0.88,1.64,3.1,90.0,100,42536,19.3,8224,15.0,5,27.4,21.0,22,19.1,990,451,618,40,costa
EST007733,2,10,3,15,54,4,40,94,202,0.0,0.49,0.1,24.4,35.0,25,100,5.0,20,7.5,1052,50.3,10.8,71,12.4,353,333,488,33,costa
EST007734,2,10,3,5,20,7,5,94,227,1.2,0.6,0.23,16.3,35.0,0,100,0.0,877,9.4,829,53.9,16.0,57,8.6,186,331,424,7,costa
EST007735,52,169,89,58,82,28,44,31,115,11.1,1.49,1.6,1.1,75.3,84,32765,10.5,11638,8.5,96,2.3,16.9,25,22.6,943,401,1021,54,costa
EST007736,27,114,100,13,81,25,78,98,152,6.8,0.88,3.5,0.5,56.8,100,4972,16.7,7079,10.1,648,38.4,26.5,75,18.5,517,473,297,12,interior
EST007737,23,156,57,38,69,8,61,41,104,10.0,0.95,0.81,5.4,68.9,34,7921,6.2,4050,0.1,781,42.3,25.4,52,21.6,717,395,305,18,interior
EST007738,9,10,3,3,27,16,24,119,203,3.8,0.1,1.87,15.3,42.4,0,2907,5.2,20,12.1,1342,39.1,20.4,46,7.2,120,311,74,11,interior
EST007739,29,72,27,24,86,11,49,100,163,5.1,0.68,1.2,0.5,67.2,50,28639,15.5,6151,0.1,421,29.8,15.9,93,19.3,484,576,14,8,interior
EST007740,20,44,3,23,10,15,34,118,229,0.0,0.1,0.1,28.0,35.0,0,100,7.9,270,13.2,872,57.6,20.1,61,5.4,230,426,779,22,costa
EST007741,2,10,19,13,79,17,12,75,225,11.0,0.1,0.1,17.5,41.7,0,100,14.9,20,16.1,563,32.6,16.8,73,14.0,397,258,357,32,costa
EST007742,36,116,120,48,85,33,43,36,81,37.3,1.29,3.81,6.7,72.9,61,19434,24.5,1668,1.5,62,0.0,18.6,66,18.6,564,505,239,84,interior
EST007743,60,231,125,45,111,31,13,34,104,10.4,1.11,1.77,5.4,90.0,88,49221,9.6,3263,6.3,5,2.8,16.2,50,23.5,1045,399,1175,61,interior
EST007744,60,200,137,42,141,30,22,28,93,42.4,1.48,3.31,12.5,77.1,75,31191,16.9,1820,4.6,183,0.0,14.6,78,17.0,120,462,0,62,costa
EST007745,31,63,55,42,61,20,42,54,63,10.7,0.98,1.05,4.7,50.8,64,6166,3.8,4418,0.1,569,25.5,15.4,76,14.6,554,515,182,43,costa
EST007746,29,76,100,27,39,6,44,87,106,11.5,1.05,3.23,0.5,64.2,50,18543,5.6,4018,4.6,269,22.2,20.2,64,16.1,674,432,444,56,interior
EST007747,60,211,80,49,87,33,21,40,67,40.1,0.5,3.01,4.1,61.0,33,20130,10.5,914,8.3,5,19.4,18.5,51,16.4,524,487,0,49,interior
EST007748,7,21,3,10,32,2,18,117,243,4.0,0.86,1.93,10.3,55.1,0,10950,5.5,20,0.1,898,44.1,11.9,77,8.5,443,425,229,26,costa
EST007749,56,232,100,25,71,31,13,38,51,2.6,1.23,2.27,0.5,75.8,100,43759,18.0,7519,0.1,5,13.0,15.2,43,27.1,894,461,640,25,interior
EST007750,21,123,53,26,73,15,72,65,148,5.5,0.1,1.99,3.5,62.1,24,27697,1.5,2282,0.1,607,16.7,23.9,95,22.3,717,690,0,49,interior
EST007751,37,124,73,42,49,16,82,48,183,5.2,0.68,2.09,4.7,61.2,52,28976,8.1,3243,0.1,468,27.3,26.3,67,23.0,747,535,643,39,interior
EST007752,25,175,57,23,72,23,68,44,82,8.5,0.12,0.22,0.5,65.4,20,7615,4.3,3429,7.0,392,27.3,17.1,53,16.1,770,477,696,19,interior
EST007753,2,86,29,13,28,9,9,114,220,0.0,0.28,0.1,21.8,35.0,15,100,0.0,20,8.7,1077,44.7,20.0,69,11.3,172,205,218,53,interior
EST007754,41,128,101,59,57,24,5,20,55,35.9,1.09,4.25,22.3,68.3,75,36356,25.4,2029,0.1,234,0.0,17.8,59,20.4,774,424,0,58,costa
EST007755,65,157,100,41,120,31,39,48,38,0.6,1.17,2.43,4.2,69.1,100,42125,13.7,5624,15.4,57,0.0,18.9,44,18.3,1126,468,1107,79,costa
EST007756,10,139,89,28,32,17,53,64,178,0.0,0.72,1.57,6.6,51.2,56,21174,11.2,2967,4.4,645,5.3,18.1,64,12.3,690,448,709,29,interior
EST007757,2,10,32,21,38,2,36,107,170,6.6,0.5,0.1,22.0,35.0,1,100,1.3,20,9.1,914,58.8,14.4,48,5.0,120,396,511,1,interior
EST007758,75,209,131,40,99,32,8,50,88,7.7,1.13,2.44,0.5,75.8,100,56807,10.9,8050,11.4,5,17.3,16.2,35,21.4,849,479,898,37,costa
EST007759,73,269,101,17,86,34,37,57,21,1.0,1.54,2.68,7.9,60.6,100,60174,16.4,7825,6.3,5,9.3,16.4,42,20.7,840,504,596,40,costa
EST007760,40,165,81,45,88,42,36,31,76,37.7,1.74,2.69,16.7,70.1,82,30213,17.2,3421,0.1,459,5.8,22.2,70,14.2,735,446,0,63,costa
EST007761,39,99,76,47,81,11,65,29,133,5.3,0.82,2.69,7.2,63.0,65,8943,7.0,1876,10.4,477,14.0,21.0,71,17.1,779,363,140,14,interior
EST007762,10,83,3,3,33,10,5,90,233,3.7,0.1,2.36,10.6,35.0,0,100,0.0,103,16.5,682,60.5,17.3,60,5.2,255,321,767,0,interior
EST007763,63,180,86,37,84,31,12,46,60,0.0,1.05,3.39,4.2,77.6,100,42772,6.9,6826,12.3,71,7.0,18.6,37,17.3,1027,396,674,30,interior
EST007764,52,218,119,63,133,34,6,54,118,5.2,1.74,1.74,0.5,62.5,100,65754,19.7,4696,12.1,218,0.3,19.6,48,21.5,653,480,901,34,interior
EST007765,48,297,120,53,78,20,5,29,35,0.0,1.68,2.13,6.3,90.0,100,57327,8.9,10411,4.4,5,13.8,23.7,54,27.6,1095,368,1043,51,interior
EST007766,69,249,103,37,91,31,25,36,82,2.3,1.16,2.59,5.3,89.4,100,43333,14.8,6165,4.5,5,0.0,17.9,63,24.2,876,308,634,46,costa
EST007767,53,112,74,63,152,28,14,26,72,35.5,1.03,3.69,1.9,62.3,53,28860,10.2,5706,0.1,560,23.8,15.7,71,15.8,411,480,0,46,interior
EST007768,48,212,122,58,105,28,19,24,66,48.8,0.95,3.85,17.8,59.6,37,16095,26.0,7088,0.1,108,0.0,20.3,77,18.8,532,313,215,51,costa
EST007769,62,253,95,37,101,32,5,39,96,0.0,1.47,2.48,0.7,72.4,100,59155,16.8,6258,6.8,16,13.0,18.6,44,17.8,985,510,933,34,costa
EST007770,9,10,15,3,43,13,30,74,174,1.6,0.16,0.1,14.5,46.0,0,12078,7.9,4551,6.6,1162,60.4,12.1,69,11.9,229,397,294,31,costa
EST007771,49,188,90,45,92,35,20,43,92,40.8,0.98,3.69,11.9,76.6,83,13507,22.2,2759,2.4,181,3.4,18.5,52,19.4,665,427,0,67,costa
EST007772,2,36,4,9,10,10,51,98,234,0.6,0.77,1.44,17.9,51.9,0,8208,6.1,20,16.2,839,55.7,20.3,57,7.1,269,558,262,32,interior
EST007773,13,152,33,35,71,4,69,70,145,10.1,0.97,0.87,6.6,74.1,49,26557,9.1,4788,0.4,345,40.1,22.0,72,25.2,762,664,428,24,interior
EST007774,50,337,106,39,119,17,17,24,101,5.3,1.5,2.18,4.2,79.2,100,39846,8.9,6758,12.7,5,12.3,16.1,49,17.6,792,405,903,72,interior
EST007775,27,176,58,48,86,18,100,79,131,14.4,0.55,1.19,8.6,53.9,69,34056,0.0,6300,6.0,5,29.2,21.2,73,19.0,664,306,656,45,interior
EST007776,39,100,61,32,73,21,65,35,117,0.0,0.67,2.17,0.5,58.6,51,44387,17.8,6368,4.7,5,13.5,20.6,58,18.1,784,461,0,19,interior
EST007777,22,36,3,6,54,26,24,104,186,2.3,0.26,1.26,13.8,39.1,0,3033,0.0,20,18.6,648,45.0,14.6,68,4.9,133,425,183,19,costa
EST007778,34,72,42,38,64,30,62,67,125,0.0,0.62,2.23,9.2,51.9,87,34770,2.0,9470,2.3,566,27.7,22.6,69,15.9,357,617,148,55,costa
EST007779,2,43,3,23,40,3,17,77,209,0.0,0.1,0.1,13.4,46.8,0,100,8.2,20,14.2,718,46.0,16.8,68,10.8,416,384,125,25,interior
EST007780,67,204,111,34,126,28,22,58,47,0.0,1.37,2.37,4.1,77.5,87,44701,21.0,12000,3.3,5,0.0,17.2,25,24.8,795,286,459,30,costa
EST007781,46,129,112,27,93,36,7,30,39,39.9,1.01,3.98,9.3,87.6,61,18579,15.5,4797,7.3,314,21.9,19.0,48,16.1,518,316,35,71,interior
EST007782,31,89,40,37,70,24,59,58,168,11.1,0.89,0.28,0.5,65.9,94,39487,12.6,5410,0.1,183,18.2,19.6,86,18.1,958,578,565,38,costa
EST007783,13,143,50,30,74,2,85,65,130,3.4,0.75,0.1,3.8,58.4,55,20406,3.1,5777,5.3,266,12.6,23.7,74,20.2,732,569,239,51,interior
EST007784,48,225,113,48,69,19,5,43,119,0.0,1.0,3.88,1.8,74.7,71,63613,4.0,6423,7.4,5,0.7,22.6,30,16.7,883,362,611,70,interior
EST007785,60,265,118,31,146,31,11,31,108,7.0,1.24,2.59,4.9,76.7,76,64011,15.6,12000,16.6,5,0.0,16.2,29,25.9,936,501,784,29,interior
EST007786,54,204,137,41,157,42,15,29,60,4.4,1.65,1.63,5.0,80.0,100,48431,19.7,5093,4.7,5,0.0,13.8,24,19.6,731,442,564,40,interior
EST007787,59,134,150,52,94,34,26,28,84,9.0,1.47,3.1,0.5,59.9,98,52348,6.3,3722,21.0,324,6.4,14.8,33,25.8,956,456,1124,40,interior
EST007788,38,193,72,47,142,31,23,34,126,27.6,0.89,4.62,9.2,69.5,71,25416,21.7,7082,0.1,5,0.0,20.6,72,18.5,554,281,0,19,costa
EST007789,32,107,97,25,81,30,55,74,88,20.9,0.31,1.42,7.4,52.3,65,26610,10.6,2438,2.2,175,35.8,22.2,77,16.7,1179,492,254,33,interior
EST007790,60,238,91,33,131,26,21,51,108,10.7,1.4,1.58,6.7,77.6,100,40868,4.7,2802,4.2,5,1.4,24.8,46,17.3,1159,293,602,49,interior
EST007791,57,224,89,53,104,21,27,30,54,41.4,1.77,3.5,11.0,77.6,100,32593,28.7,1199,0.1,83,0.0,20.5,77,5.8,634,298,0,83,interior
EST007792,2,10,3,14,23,18,19,106,224,2.0,0.1,0.39,14.5,54.3,0,100,0.0,1941,8.6,489,53.3,12.4,93,10.9,209,273,374,32,interior
EST007793,45,230,64,60,88,35,5,35,90,40.9,1.34,2.95,2.0,70.6,75,40155,18.8,3146,0.1,5,12.5,17.2,94,13.4,668,404,19,39,costa
EST007794,2,15,5,14,10,12,5,73,175,9.0,0.29,1.46,18.3,49.9,1,12853,0.0,20,8.6,1016,31.8,15.9,71,6.1,174,525,18,16,costa
EST007795,56,152,131,30,80,31,25,32,67,52.5,1.29,2.32,15.4,72.3,99,23617,17.6,1146,7.1,5,8.2,14.7,63,19.5,242,336,0,43,interior
EST007796,2,10,35,16,38,4,40,120,157,3.9,0.32,0.34,25.1,43.4,10,9401,2.3,3510,11.2,1063,44.0,16.0,77,10.0,198,279,118,25,interior
EST007797,49,186,102,65,133,20,36,31,72,43.0,1.04,3.54,4.0,73.0,79,29600,12.8,3579,0.1,5,0.0,18.4,90,16.9,548,399,39,41,costa
EST007798,18,163,127,60,38,32,25,63,129,35.4,1.45,3.29,20.0,85.3,64,17365,19.7,8939,7.6,182,11.0,23.8,79,16.5,161,452,364,55,interior
EST007799,62,254,123,55,130,30,5,40,49,5.1,0.92,2.79,0.5,86.0,100,60945,24.7,8239,7.5,5,1.5,16.1,35,17.4,1400,383,950,58,interior
EST007800,45,169,92,44,122,36,16,39,36,35.5,1.0,4.26,11.9,64.4,60,19517,21.5,2585,0.1,325,4.8,18.9,52,13.9,352,378,52,49,interior
EST007801,44,138,106,57,137,32,5,60,70,45.4,1.3,3.54,10.6,72.3,76,19177,20.7,3001,0.1,532,0.0,17.5,61,21.0,504,339,140,77,costa
EST007802,6,89,19,13,19,10,5,114,208,0.0,0.1,0.74,14.5,44.1,0,100,3.1,20,10.7,742,48.0,17.1,73,12.2,435,559,195,22,interior
EST007803,37,178,56,37,79,33,5,53,63,41.9,1.07,3.46,2.9,60.2,56,36032,17.9,5814,4.2,560,28.7,19.8,82,13.6,439,415,4,57,costa
EST007804,2,62,3,9,78,10,5,96,207,4.0,0.1,0.1,17.4,38.6,12,7397,0.0,20,16.7,970,47.7,15.2,60,9.9,453,235,702,28,costa
