id_parcela,temp_media_c,temp_max_c,temp_min_c,humedad_pct,humedad_suelo_pct,precipitacion_mm,precipitacion_acum_30d_mm,horas_humectacion_foliar,ndvi,ndwi,indice_estres_hidrico,dias_desde_tratamiento,num_tratamientos_campana,densidad_plantas_m2,ph_suelo,materia_organica_pct,nitrogeno_ppm,conductividad_suelo,altitud_m,pendiente_pct,dist_foco_plaga_km,trampas_capturas_num,grados_dia_acumulados,indice_presion_plaga,cobertura_vegetal_pct,edad_cultivo_dias,tipo_cultivo,sistema_riego,uso_fitosanitario,variedad_resistente,manejo,perdida_cosecha
CSC006448,10.5,30.2,13.1,90,21.7,54,125,6.9,0.17,0.2,0.16,0,6,183,6.4,2.6,27,0.21,322,6.9,6.1,21,970,35,63,65,olivo,goteo,si,no,convencional,0
CSC006449,14.4,29.0,13.2,82,26.2,0,39,11.9,0.45,0.44,0.45,0,1,147,7.2,2.3,38,0.38,394,10.2,8.6,6,1069,56,68,95,maiz,goteo,si,no,ecologico,1
CSC006450,16.5,27.3,15.5,79,28.6,78,139,15.2,0.56,0.03,0.32,38,1,179,6.6,2.4,19,0.81,340,12.4,14.9,7,1404,34,48,50,horticola,secano,no,no,integrado,0
CSC006451,24.4,18.7,17.4,40,29.8,41,121,7.8,0.48,0.33,0.16,23,3,127,7.9,1.9,34,0.66,343,2.6,4.4,0,744,11,74,95,vid,secano,si,no,convencional,0
CSC006452,17.4,26.5,16.1,74,5.0,53,6,0.2,0.84,0.27,0.1,35,2,240,6.7,2.6,18,0.1,32,11.5,16.1,21,723,37,98,33,olivo,goteo,si,no,ecologico,0
CSC006453,22.0,27.5,6.8,88,21.3,80,151,16.0,0.61,0.11,0.38,23,4,206,5.7,3.8,25,0.46,356,27.3,11.8,23,476,64,90,106,maiz,goteo,no,si,convencional,1
CSC006454,11.4,17.3,10.9,93,24.5,10,144,5.0,0.69,0.3,0.14,55,5,175,6.6,2.0,29,0.81,600,0.0,8.8,3,1001,23,80,109,maiz,secano,no,no,convencional,0
CSC006455,18.5,30.6,12.0,50,15.9,4,157,0.0,0.54,0.18,0.56,11,3,189,6.4,2.5,27,0.8,584,0.7,5.7,36,910,28,61,46,horticola,goteo,si,no,integrado,0
CSC006456,15.3,25.6,17.4,100,26.2,71,69,13.3,0.65,0.41,0.41,38,2,178,6.5,3.6,17,0.85,820,11.3,22.7,16,833,10,86,62,maiz,goteo,si,si,ecologico,0
CSC006457,19.5,33.5,13.0,88,15.2,20,210,0.0,0.61,0.38,0.37,35,3,265,7.2,3.5,41,0.12,877,10.9,0.2,30,821,0,75,117,olivo,secano,si,si,integrado,0
CSC006458,16.8,25.5,9.7,57,16.2,44,96,15.5,0.58,0.12,0.09,31,2,250,6.5,2.4,25,0.12,511,3.1,8.6,8,564,4,59,68,maiz,secano,no,si,convencional,1
CSC006459,21.5,27.2,12.0,60,15.4,56,81,10.0,0.48,0.08,0.38,4,7,165,6.5,4.1,20,0.65,198,0.0,14.5,50,1041,62,100,162,vid,aspersion,no,no,integrado,1
CSC006460,18.8,26.4,11.9,76,19.8,0,128,13.1,0.82,-0.02,0.58,24,0,253,5.9,2.9,20,1.25,643,0.0,23.3,7,937,27,73,74,maiz,goteo,no,si,convencional,0
CSC006461,17.5,27.5,7.0,80,17.4,59,190,12.9,0.58,0.1,0.01,43,4,231,6.6,2.7,16,1.04,368,10.3,5.5,26,801,75,77,46,trigo,goteo,si,no,integrado,0
CSC006462,23.5,32.5,15.0,69,24.5,32,88,10.0,0.67,0.14,0.71,28,1,197,6.5,2.8,16,1.01,213,12.3,24.5,18,691,24,85,57,horticola,secano,si,no,integrado,0
CSC006463,22.4,26.5,18.3,47,35.7,42,93,2.7,0.75,0.28,0.25,13,0,222,7.1,1.9,26,1.45,404,19.5,0.2,8,955,14,63,5,olivo,aspersion,si,si,convencional,0
CSC006464,19.0,21.9,17.8,65,13.7,16,154,14.9,0.67,0.08,0.33,11,4,150,7.0,1.8,24,0.64,388,26.9,8.1,8,875,51,61,94,vid,goteo,si,si,convencional,0
CSC006465,22.3,24.8,15.9,89,24.6,0,29,0.0,0.59,0.23,0.53,7,1,160,6.2,3.4,25,0.71,481,10.5,25.7,8,718,29,58,43,maiz,secano,no,si,convencional,0
CSC006466,22.6,22.7,14.2,65,28.1,49,16,3.1,0.48,0.08,0.29,30,4,222,6.6,3.0,22,0.1,609,5.6,9.6,10,758,35,69,74,trigo,goteo,si,si,convencional,0
CSC006467,14.1,24.3,5.8,73,10.3,118,104,11.4,0.66,0.2,0.37,15,0,207,7.4,0.3,17,1.17,522,23.5,6.1,23,887,38,55,5,trigo,secano,si,no,integrado,0
CSC006468,15.5,27.8,14.4,71,16.6,61,88,0.0,0.57,0.36,0.42,42,7,164,7.4,2.8,17,0.75,817,4.1,13.0,20,1032,20,85,92,maiz,aspersion,no,si,convencional,1
CSC006469,20.3,31.3,14.9,81,20.6,40,83,2.2,0.5,-0.09,0.21,39,8,77,6.3,2.8,21,1.5,212,3.2,16.9,0,786,6,79,29,trigo,aspersion,no,si,ecologico,0
CSC006470,16.2,36.9,15.4,74,20.8,60,74,4.3,0.67,0.06,0.23,19,2,156,6.2,2.5,5,1.49,731,14.4,11.1,11,1110,40,56,60,horticola,aspersion,si,no,integrado,0
CSC006471,24.1,10.0,12.0,59,32.8,71,149,2.0,0.73,0.35,0.57,10,3,179,6.5,3.7,13,0.1,193,6.5,5.6,6,515,40,87,120,trigo,goteo,si,si,integrado,0
CSC006472,11.2,33.6,12.0,73,25.3,40,120,5.6,0.55,0.28,0.49,35,4,187,6.1,2.8,24,0.19,693,7.7,12.9,8,970,34,63,101,olivo,secano,no,no,integrado,0
CSC006473,13.5,29.0,14.3,58,30.7,61,82,2.8,0.51,-0.09,0.38,29,6,170,7.2,2.1,24,1.27,369,21.2,14.8,7,675,28,80,134,maiz,goteo,si,no,convencional,0
CSC006474,22.4,33.4,7.2,68,29.5,0,49,0.0,0.62,0.19,0.32,16,4,223,6.2,3.7,28,1.2,279,8.7,4.3,29,736,34,90,98,maiz,secano,si,si,convencional,0
CSC006475,16.5,27.3,5.1,84,12.7,73,11,7.5,0.6,0.23,0.41,9,1,181,6.8,1.9,8,0.12,191,16.7,8.1,0,631,7,73,128,citricos,secano,no,no,integrado,0
CSC006476,14.1,26.7,9.1,58,18.7,132,116,9.9,0.43,0.14,0.55,23,4,208,7.1,1.2,18,1.29,468,4.5,17.7,24,1026,35,63,62,citricos,goteo,si,no,integrado,0
CSC006477,21.3,30.4,9.0,59,11.8,69,77,7.0,0.5,0.2,0.43,55,3,219,6.1,1.7,19,0.43,390,0.0,0.2,0,1087,44,77,86,horticola,secano,si,si,ecologico,1
CSC006478,13.7,25.9,7.0,96,23.3,100,115,8.5,0.65,0.11,0.02,19,3,258,7.1,1.2,21,0.9,293,5.0,1.9,0,1273,42,87,173,trigo,aspersion,si,si,convencional,0
CSC006479,19.9,25.0,12.9,54,26.1,4,73,5.0,0.45,0.25,0.19,3,3,210,6.7,2.5,28,0.96,452,7.3,7.3,0,712,61,82,118,maiz,secano,si,si,integrado,0
CSC006480,22.9,26.9,14.1,77,22.8,74,0,7.2,0.47,0.11,0.0,17,3,175,8.0,2.1,16,1.07,349,6.2,17.7,25,981,38,59,49,vid,goteo,no,si,ecologico,1
CSC006481,19.5,28.8,1.4,57,21.8,81,0,12.0,0.57,-0.01,0.31,12,4,90,6.9,2.1,15,0.88,525,0.0,12.6,25,908,38,68,165,maiz,goteo,no,no,convencional,1
CSC006482,22.6,26.0,13.9,45,32.6,76,33,7.1,0.65,0.32,0.25,31,3,231,5.8,1.2,14,1.47,653,0.0,10.2,35,531,67,71,49,maiz,secano,no,si,integrado,0
CSC006483,23.5,27.1,12.3,71,28.8,37,197,5.2,0.5,0.02,0.42,15,2,197,6.6,1.7,31,0.71,268,16.1,5.6,32,530,58,85,55,olivo,goteo,si,no,convencional,0
CSC006484,24.7,32.9,15.6,79,22.4,40,91,3.7,0.59,0.28,0.51,20,3,179,7.8,3.2,37,1.29,350,8.7,14.4,14,1089,33,83,159,olivo,secano,si,si,integrado,0
CSC006485,22.0,24.4,10.1,66,24.2,51,99,1.6,0.59,0.31,0.05,0,2,162,7.7,3.2,26,1.3,455,7.3,19.0,16,813,58,82,153,olivo,aspersion,si,no,ecologico,0
CSC006486,21.9,29.7,18.8,61,20.9,21,79,10.8,0.59,0.17,0.53,3,3,217,5.2,2.5,18,1.16,238,11.5,24.4,7,446,38,59,147,vid,secano,no,si,convencional,0
CSC006487,18.3,26.8,10.5,56,28.1,34,134,8.6,0.78,0.33,0.34,2,4,208,5.9,1.9,23,1.09,713,5.2,10.3,4,1187,0,58,68,maiz,secano,si,no,ecologico,0
CSC006488,22.0,42.1,15.4,78,17.6,50,81,14.0,0.61,0.09,0.0,29,5,214,6.9,2.1,21,0.18,586,13.2,3.2,34,731,26,84,137,trigo,aspersion,si,no,convencional,0
CSC006489,18.1,30.0,8.3,24,19.5,95,43,5.3,0.52,0.3,0.26,29,4,188,6.4,2.4,24,1.39,496,18.6,16.0,11,947,24,65,59,horticola,goteo,no,no,convencional,0
CSC006490,18.5,32.5,15.3,60,12.2,2,108,9.9,0.65,0.01,0.33,9,4,166,6.4,2.3,20,1.59,601,4.6,8.4,0,777,45,84,76,horticola,aspersion,no,no,ecologico,1
CSC006491,14.7,28.7,7.9,50,25.2,95,94,6.7,0.62,-0.02,0.17,0,4,150,6.6,1.9,27,1.68,204,12.2,33.0,44,747,42,69,10,maiz,secano,si,no,ecologico,0
CSC006492,25.3,20.5,15.8,74,28.6,0,121,14.5,0.36,0.29,0.24,16,6,170,7.5,3.8,14,0.49,93,7.1,0.2,7,472,3,56,5,horticola,aspersion,no,si,ecologico,0
CSC006493,24.6,29.4,11.5,59,18.4,42,96,17.5,0.49,0.07,0.33,40,3,135,5.0,1.8,25,1.11,552,0.0,8.3,31,864,22,87,22,horticola,goteo,si,si,convencional,0
CSC006494,28.7,35.3,19.3,41,25.2,28,169,4.3,0.52,0.11,0.4,9,5,293,6.6,1.6,30,1.0,554,12.5,5.9,21,914,52,95,5,citricos,goteo,si,si,convencional,0
CSC006495,21.2,27.2,6.9,84,28.0,29,51,0.9,0.73,0.08,0.37,46,1,210,5.9,2.7,17,1.2,680,0.0,0.2,0,654,36,63,138,vid,goteo,no,no,convencional,0
CSC006496,25.1,34.5,14.4,77,16.3,56,43,12.3,0.65,0.05,0.49,67,4,141,7.7,2.4,7,1.01,0,3.0,6.9,9,640,37,79,144,horticola,secano,si,si,ecologico,0
CSC006497,25.7,28.4,11.9,62,9.1,56,197,3.3,0.52,0.1,0.33,33,4,172,6.4,3.9,26,0.16,688,13.4,12.6,0,594,82,50,91,trigo,aspersion,no,si,integrado,0
CSC006498,22.4,28.8,17.7,49,24.0,32,75,0.0,0.66,0.43,0.42,43,4,163,6.5,3.2,25,0.67,531,0.0,8.9,54,983,78,69,77,horticola,aspersion,si,no,convencional,1
CSC006499,24.2,36.5,9.7,71,22.6,27,110,2.2,0.43,-0.03,0.33,28,1,201,6.1,3.0,19,0.7,136,1.1,15.7,37,717,44,66,93,citricos,aspersion,si,no,convencional,1
CSC006500,19.0,33.1,15.5,82,28.5,96,171,6.8,0.61,0.27,0.34,3,3,207,6.3,2.0,27,1.01,120,4.9,0.2,7,645,37,75,62,trigo,goteo,si,no,integrado,0
CSC006501,22.9,28.2,6.9,65,27.3,35,146,9.0,0.59,0.32,0.22,18,2,196,6.0,1.6,4,0.27,542,0.0,26.4,3,940,14,73,30,maiz,goteo,no,no,convencional,0
CSC006502,19.2,35.3,12.4,35,29.0,31,177,16.4,0.7,0.15,0.31,0,6,144,6.5,0.7,20,1.55,598,4.2,5.6,6,1107,70,100,126,maiz,goteo,si,no,integrado,0
CSC006503,25.4,26.7,19.0,92,29.4,53,162,8.7,0.54,0.24,0.15,50,4,96,7.9,2.2,13,0.77,505,9.9,20.0,24,1061,32,100,67,trigo,aspersion,no,no,ecologico,0
CSC006504,5.7,27.2,14.5,73,20.6,20,119,10.0,0.73,-0.04,0.55,3,2,306,7.2,0.8,39,1.56,518,0.0,12.4,27,578,48,77,52,vid,secano,si,no,integrado,0
CSC006505,17.7,25.9,11.1,59,20.4,69,110,4.4,0.72,0.16,0.16,54,3,181,7.5,2.7,13,1.73,712,14.3,22.5,20,671,40,68,89,maiz,secano,si,si,convencional,0
CSC006506,21.7,21.8,10.0,74,25.3,2,56,6.1,0.73,0.41,0.41,61,2,159,6.0,1.9,10,0.87,264,2.6,11.1,1,791,54,86,58,trigo,aspersion,si,no,convencional,0
CSC006507,25.5,32.1,11.6,53,5.0,27,92,7.1,0.74,0.11,0.37,36,2,205,7.7,2.0,35,0.29,602,15.7,16.2,23,631,35,94,38,horticola,goteo,si,no,integrado,0
CSC006508,17.2,20.7,2.0,92,28.1,18,133,6.6,0.64,0.13,0.02,19,2,135,7.6,1.2,17,0.86,343,17.3,3.2,10,969,31,94,6,trigo,goteo,si,no,convencional,0
CSC006509,15.3,34.4,11.7,48,12.9,0,0,10.9,0.46,0.07,0.41,3,1,274,7.1,2.6,32,1.68,388,13.8,5.1,0,422,48,79,7,olivo,goteo,si,si,convencional,0
CSC006510,28.6,26.9,13.7,83,23.3,40,164,2.9,0.5,0.19,0.42,57,4,130,7.2,4.1,14,1.27,906,0.0,0.2,0,1018,30,98,71,olivo,aspersion,no,si,integrado,0
CSC006511,25.5,30.9,12.8,64,26.4,18,44,11.9,0.6,0.04,0.53,35,2,169,6.6,2.9,22,0.94,439,0.0,21.9,17,581,44,76,122,citricos,secano,no,si,convencional,0
CSC006512,20.5,21.0,4.8,58,26.0,24,67,7.6,0.56,0.05,0.4,1,4,194,7.9,2.4,14,1.01,284,0.0,10.2,18,765,14,100,118,trigo,aspersion,no,no,convencional,0
CSC006513,17.8,24.3,13.0,59,21.4,24,112,13.8,0.75,0.26,0.07,0,3,195,7.2,3.1,20,1.42,611,13.2,6.0,0,886,48,99,16,horticola,secano,si,no,convencional,0
CSC006514,19.9,20.1,12.5,67,22.0,61,134,12.4,0.54,0.25,0.46,20,2,213,6.0,2.5,34,0.48,637,9.0,1.9,0,1159,57,72,23,citricos,aspersion,si,si,integrado,0
CSC006515,17.1,34.8,4.1,96,33.0,0,76,13.3,0.72,0.03,0.13,43,3,195,7.1,1.4,12,0.31,459,9.5,8.6,24,1014,11,65,65,maiz,secano,si,no,convencional,0
CSC006516,24.7,16.7,15.9,91,34.0,49,79,0.9,0.57,0.34,0.14,19,4,208,7.0,2.8,35,0.56,336,2.5,8.0,5,940,39,71,19,vid,aspersion,si,no,ecologico,0
CSC006517,16.5,29.2,8.0,44,36.1,0,80,6.8,0.64,0.09,0.16,10,4,173,5.1,2.0,28,1.4,563,0.0,7.9,0,693,37,71,99,vid,goteo,si,si,integrado,0
CSC006518,17.4,30.3,11.8,40,12.4,44,157,5.9,0.72,0.16,0.33,19,3,141,6.2,0.9,23,1.84,253,5.4,10.6,30,1226,62,84,12,horticola,secano,si,si,convencional,0
CSC006519,22.7,32.5,12.1,47,19.0,56,10,13.3,0.63,0.39,0.03,11,4,159,6.1,1.2,39,1.19,444,12.9,1.3,17,1071,14,71,131,trigo,goteo,si,no,convencional,0
CSC006520,22.2,31.1,11.4,78,13.6,1,169,16.6,0.71,0.27,0.49,32,5,229,6.4,1.9,31,0.1,655,2.8,15.6,0,805,2,72,83,citricos,secano,si,si,integrado,0
CSC006521,16.0,28.6,9.6,58,22.1,82,90,2.8,0.65,0.19,0.43,20,2,179,5.4,1.1,27,1.2,229,2.0,19.2,29,1178,53,89,34,vid,goteo,si,no,convencional,0
CSC006522,15.0,24.5,3.5,63,19.6,0,172,6.5,0.57,-0.01,0.44,54,5,167,7.4,2.8,38,0.31,503,11.1,5.1,25,714,37,72,72,maiz,goteo,si,no,convencional,0
CSC006523,19.6,26.3,13.3,31,20.5,23,55,12.5,0.76,0.18,0.18,29,1,163,7.1,2.4,32,0.62,280,12.7,11.3,33,710,20,72,118,trigo,secano,no,no,ecologico,0
CSC006524,24.8,34.4,8.6,73,19.9,14,108,18.3,0.59,0.17,0.44,42,8,152,8.0,2.5,27,0.66,297,4.1,18.3,0,478,69,69,87,horticola,goteo,no,si,convencional,0
CSC006525,17.5,32.8,19.5,47,27.1,7,89,16.5,0.64,0.19,0.23,47,5,256,6.7,1.8,29,1.21,600,12.4,6.8,35,784,61,79,90,citricos,goteo,si,no,integrado,0
CSC006526,18.7,32.1,7.8,79,32.6,40,78,3.9,0.63,0.01,0.7,45,4,172,7.0,1.6,29,1.36,618,0.0,3.3,34,1153,71,34,135,horticola,secano,si,no,convencional,1
CSC006527,15.2,24.0,6.0,44,23.1,34,77,0.0,0.8,0.4,0.39,42,1,156,6.3,4.8,33,0.71,509,11.7,0.2,3,822,20,68,82,vid,aspersion,no,no,ecologico,0
CSC006528,16.5,24.9,15.0,79,22.3,0,182,7.2,0.75,0.47,0.0,33,3,134,6.3,2.8,9,0.77,417,9.4,19.2,28,772,62,83,136,vid,aspersion,si,no,convencional,0
CSC006529,20.7,23.2,10.3,47,27.9,31,78,17.6,0.54,0.32,0.48,20,2,179,6.5,0.5,20,0.1,530,0.0,26.8,5,1109,12,61,83,trigo,aspersion,si,no,integrado,0
CSC006530,21.1,27.2,15.9,51,19.9,45,62,7.0,0.71,0.12,0.3,2,2,159,5.9,1.1,18,0.8,411,0.0,22.5,0,949,31,85,109,vid,secano,si,no,convencional,0
CSC006531,22.9,31.0,11.4,65,24.2,45,146,6.7,0.5,0.28,0.16,0,5,159,6.5,2.7,19,0.51,351,8.2,26.3,8,981,24,81,130,vid,aspersion,no,si,integrado,0
CSC006532,19.6,23.4,11.3,54,19.2,19,178,15.2,0.55,0.36,0.13,28,6,152,6.4,2.8,10,2.14,156,0.6,22.9,26,843,50,54,129,horticola,aspersion,no,si,integrado,1
CSC006533,20.9,26.2,11.0,51,18.3,8,111,7.4,0.69,0.5,0.53,33,3,216,7.8,3.2,35,0.71,412,2.3,18.4,7,312,57,57,54,trigo,goteo,no,no,convencional,0
CSC006534,18.4,26.9,18.7,70,19.1,15,9,4.5,0.68,0.07,0.38,19,7,230,6.6,3.4,18,0.83,341,5.5,8.8,17,639,35,79,36,olivo,goteo,si,no,convencional,0
CSC006535,21.6,38.1,6.9,61,31.9,58,55,7.3,0.2,0.28,0.21,23,5,188,6.7,2.6,24,0.53,13,3.1,9.4,47,1115,44,90,116,vid,goteo,no,si,integrado,0
CSC006536,23.9,33.2,11.6,65,20.5,40,91,4.3,0.63,0.34,0.29,19,1,156,6.5,1.0,19,0.88,581,19.2,0.2,13,939,63,63,179,maiz,goteo,si,si,ecologico,0
CSC006537,26.5,29.8,3.0,58,29.8,81,66,6.3,0.89,0.08,0.47,0,0,179,6.8,2.6,32,1.28,382,9.2,20.0,18,944,46,52,60,vid,secano,si,si,integrado,0
CSC006538,21.1,33.5,14.2,43,33.2,69,134,0.2,0.57,0.34,0.26,15,2,200,7.4,2.7,24,0.1,578,9.5,9.1,34,553,9,100,137,trigo,goteo,si,si,integrado,0
CSC006539,23.8,21.8,11.1,60,5.0,7,167,4.2,0.4,0.17,0.18,28,4,201,5.5,1.9,22,1.07,565,1.4,0.2,2,862,39,100,84,olivo,secano,no,no,convencional,0
CSC006540,25.0,29.3,11.9,63,24.3,2,102,0.0,0.48,0.17,0.5,47,3,230,6.8,3.1,20,1.37,470,23.7,0.2,24,1115,7,66,45,maiz,goteo,no,no,convencional,0
CSC006541,22.0,20.8,12.7,52,13.9,72,178,5.4,0.58,0.29,0.33,52,4,181,6.4,3.1,18,0.76,638,19.3,3.0,9,700,35,86,66,citricos,aspersion,si,si,convencional,0
CSC006542,25.4,24.2,11.7,50,34.6,81,148,10.9,0.5,0.34,0.68,40,1,150,7.0,2.0,13,0.49,570,14.9,12.8,9,630,60,75,94,trigo,aspersion,no,no,convencional,1
CSC006543,23.3,26.7,18.8,83,19.9,20,100,13.7,0.67,0.2,0.22,31,2,225,6.8,2.8,2,0.64,224,10.6,23.6,19,800,48,49,60,maiz,goteo,si,no,integrado,0
CSC006544,25.9,27.7,17.7,83,9.6,44,55,8.8,0.69,0.18,0.26,15,3,177,7.0,1.6,20,0.55,569,11.9,14.8,43,664,26,68,73,citricos,aspersion,no,no,ecologico,1
CSC006545,21.5,23.5,9.9,38,31.3,69,127,0.0,0.59,0.14,0.4,23,0,96,6.3,3.3,24,1.17,0,6.9,21.1,0,1100,77,50,93,olivo,secano,si,no,convencional,0
CSC006546,17.2,41.9,5.5,72,19.3,96,94,7.5,0.7,0.25,0.41,11,1,197,6.5,2.1,39,0.11,211,13.1,0.2,63,727,67,76,114,horticola,secano,no,no,convencional,0
CSC006547,20.9,21.3,14.6,71,34.3,46,121,14.0,0.54,0.14,0.46,34,3,175,6.9,1.6,21,0.8,864,8.5,34.8,31,1597,24,67,141,citricos,secano,si,si,integrado,0
CSC006548,20.8,29.0,18.6,87,21.6,2,0,13.0,0.51,-0.06,0.39,20,5,104,7.7,1.0,3,0.98,368,4.3,17.8,16,540,18,67,46,olivo,aspersion,no,si,integrado,0
CSC006549,27.8,26.2,11.3,55,26.7,22,121,10.7,0.49,0.12,0.71,43,3,127,7.6,3.2,18,1.52,277,9.6,9.2,13,607,10,77,139,maiz,secano,si,si,integrado,0
CSC006550,13.0,29.0,15.1,44,26.0,73,48,9.0,0.71,0.14,0.43,66,0,194,6.7,2.8,11,0.62,176,5.8,29.0,31,1165,63,50,5,trigo,aspersion,si,si,integrado,0
CSC006551,18.8,26.8,13.5,66,24.2,97,121,4.7,0.7,0.36,0.68,49,5,192,7.3,2.0,19,0.24,0,13.0,9.4,14,707,44,97,66,olivo,secano,si,no,integrado,0
CSC006552,16.8,30.3,10.0,76,28.5,25,0,11.7,0.75,-0.23,0.22,52,2,162,6.3,4.4,25,0.96,321,7.7,9.9,28,614,86,100,80,citricos,secano,no,no,integrado,0
CSC006553,23.7,27.4,11.6,76,10.3,78,0,0.0,0.51,0.16,0.26,15,4,194,6.5,2.1,25,1.17,275,17.8,26.8,32,884,57,37,5,trigo,secano,no,no,convencional,0
CSC006554,17.6,25.6,10.8,53,17.1,44,169,11.3,0.79,0.26,0.17,49,0,158,6.5,1.9,18,1.12,237,3.1,0.5,5,929,42,67,67,olivo,secano,si,no,convencional,0
CSC006555,19.4,19.7,9.2,60,38.6,69,148,0.0,0.7,0.11,0.4,8,2,165,6.6,2.5,33,1.49,578,1.5,6.6,18,919,37,89,11,citricos,secano,si,si,convencional,0
CSC006556,17.6,22.5,13.5,71,17.0,28,93,5.8,0.63,0.31,0.43,55,3,198,5.8,2.6,29,1.07,373,0.4,23.9,21,1037,50,64,72,maiz,secano,si,si,ecologico,0
CSC006557,13.4,30.9,13.0,59,39.2,83,46,8.3,0.46,0.19,0.38,48,2,215,6.8,1.7,7,0.74,281,10.1,8.2,16,995,24,61,114,horticola,aspersion,no,no,ecologico,0
CSC006558,24.6,29.6,7.5,55,16.9,84,99,7.1,0.7,0.33,0.4,48,6,147,6.8,1.9,29,1.2,498,11.8,13.2,32,931,20,83,35,olivo,aspersion,no,no,convencional,0
CSC006559,26.5,25.6,11.9,92,30.1,47,125,6.1,0.68,0.26,0.85,29,1,177,6.8,3.2,26,0.16,320,21.7,12.3,10,864,60,81,101,vid,secano,no,no,convencional,0
CSC006560,26.9,29.4,11.4,61,23.0,0,83,10.3,0.68,0.63,0.21,27,3,142,7.6,1.9,17,0.1,601,4.1,9.8,49,836,22,88,108,maiz,secano,no,no,convencional,0
CSC006561,26.7,32.8,9.0,99,28.6,43,24,11.4,0.6,0.2,0.29,71,2,236,6.4,3.1,21,0.74,97,9.6,10.6,30,804,39,77,31,trigo,secano,si,si,integrado,0
CSC006562,20.0,24.4,12.1,70,20.8,116,121,6.9,0.44,-0.01,0.38,3,3,115,7.3,4.1,33,0.17,280,8.3,4.1,39,634,51,91,106,horticola,goteo,si,no,convencional,0
CSC006563,19.4,27.6,11.7,57,39.3,11,139,11.6,0.76,0.19,0.17,16,4,224,5.7,2.1,22,1.33,262,13.7,6.3,23,1170,13,62,125,citricos,secano,si,si,ecologico,0
CSC006564,17.7,29.5,14.6,73,16.1,7,59,5.6,0.67,0.12,0.11,31,6,177,6.7,2.3,25,1.98,529,7.5,27.4,11,615,46,36,59,trigo,aspersion,no,no,ecologico,0
CSC006565,23.9,24.1,18.7,75,26.9,83,106,7.2,0.6,0.03,0.6,9,5,245,5.8,2.2,20,0.88,480,6.4,25.8,0,1078,67,80,103,maiz,secano,no,si,convencional,0
CSC006566,21.0,25.4,14.0,73,15.8,58,97,5.2,0.51,0.25,0.22,18,1,154,6.2,1.3,12,0.6,393,0.0,6.1,41,1557,0,47,75,horticola,secano,no,no,convencional,0
CSC006567,23.2,27.9,12.9,71,28.7,20,83,12.1,0.56,0.3,0.06,42,0,210,6.5,3.1,34,2.0,467,9.8,18.0,8,517,37,75,104,vid,secano,no,no,convencional,0
CSC006568,13.9,20.8,14.9,72,25.0,62,80,5.2,0.65,0.09,0.21,0,3,204,7.2,0.4,22,0.29,354,10.9,24.0,41,437,46,55,136,maiz,secano,si,si,convencional,0
CSC006569,23.2,35.3,18.6,66,17.0,0,21,14.1,0.56,0.15,0.55,25,2,149,6.4,1.5,33,0.7,820,1.1,0.2,36,691,56,77,50,citricos,secano,no,no,integrado,0
CSC006570,18.8,28.3,7.2,39,20.8,11,85,9.2,0.55,-0.07,0.0,29,5,194,6.9,0.6,19,1.04,220,16.6,14.9,17,927,40,51,95,olivo,secano,si,no,convencional,0
CSC006571,28.5,26.5,13.4,38,34.6,107,188,11.0,0.69,0.04,0.53,0,4,177,7.8,2.3,20,0.38,189,10.3,17.2,0,1238,7,63,83,maiz,aspersion,no,si,ecologico,0
CSC006572,18.0,31.9,11.0,41,18.1,40,63,17.2,0.61,-0.19,0.23,25,4,222,5.8,2.9,6,0.59,558,14.1,32.8,27,1440,45,75,105,olivo,aspersion,si,si,integrado,0
CSC006573,18.7,26.5,14.1,63,29.4,45,33,7.9,0.66,0.47,0.54,29,3,145,5.9,1.3,19,1.69,466,0.0,12.0,32,826,26,68,62,vid,secano,si,si,integrado,0
CSC006574,22.5,35.4,11.2,52,25.8,87,118,8.4,0.77,-0.01,0.32,23,2,113,6.6,1.6,16,1.48,408,22.8,1.5,12,871,6,59,63,maiz,goteo,si,no,convencional,0
CSC006575,23.6,21.7,12.4,78,18.5,48,60,11.1,0.59,0.03,0.09,45,0,164,6.3,2.4,43,1.42,257,15.3,27.5,14,735,40,60,60,trigo,secano,no,no,convencional,0
CSC006576,19.7,28.0,7.7,66,19.1,68,99,6.4,0.68,0.28,0.1,0,0,158,6.7,2.4,24,0.97,207,5.1,20.0,26,958,69,55,130,vid,secano,si,no,convencional,0
CSC006577,17.1,33.5,10.7,67,17.6,102,320,5.5,0.53,0.1,0.31,27,5,89,7.8,2.2,28,0.84,407,15.4,4.2,18,1031,28,88,152,maiz,goteo,si,no,ecologico,1
CSC006578,17.4,24.5,9.5,46,20.1,80,83,7.3,0.47,0.24,0.0,60,2,124,7.8,1.8,4,0.55,409,12.1,16.6,5,549,28,67,86,olivo,goteo,si,no,integrado,0
CSC006579,25.7,36.3,14.2,75,14.9,46,74,6.2,0.48,0.08,0.17,0,7,251,7.4,0.4,10,0.11,424,18.7,8.1,18,697,45,60,128,maiz,goteo,no,no,convencional,1
CSC006580,23.5,26.3,15.4,91,11.4,40,0,4.9,0.57,0.42,0.53,36,1,220,6.4,3.5,35,0.57,486,0.0,27.0,0,687,24,88,130,vid,secano,si,si,convencional,0
CSC006581,21.8,29.8,4.3,59,19.9,69,177,10.9,0.68,0.18,0.36,14,6,270,6.6,3.6,28,0.82,446,18.9,3.8,11,985,40,89,6,trigo,goteo,si,si,integrado,0
