id_especimen,longitud_total_mm,longitud_elitro_mm,anchura_max_mm,anchura_pronoto_mm,anchura_cabeza_mm,altura_cuerpo_mm,peso_mg,longitud_antena_mm,num_segmentos_antena,longitud_pata_posterior_mm,longitud_femur_mm,longitud_tibia_mm,longitud_ala_mm,envergadura_mm,num_manchas,diametro_mancha_mm,num_estrias_elitro,distancia_interocular_mm,diametro_ojo_mm,longitud_mandibula_mm,ratio_largo_ancho,ratio_antena_cuerpo,ratio_ala_cuerpo,area_dorsal_mm2,volumen_estimado_mm3,densidad_setas,intensidad_color,especie_invasora
INV007791,10.56,6.58,4.7,2.56,2.64,3.05,21,2.0,10,5.46,2.57,2.55,12.36,29.42,4,0.5,9,1.23,0.77,1.38,2.25,0.189,1.17,38.7,75.7,12,143,0
INV007792,23.11,14.39,5.52,5.32,3.41,4.52,278,9.36,9,7.11,4.5,2.83,12.74,31.0,6,0.53,7,1.54,0.99,1.2,4.19,0.405,0.551,99.5,288.3,9,12,0
INV007793,17.43,10.6,7.2,4.92,3.53,4.0,275,8.52,11,14.51,5.41,4.37,12.14,31.48,7,0.81,7,1.57,0.91,0.93,2.42,0.489,0.697,97.9,251.0,18,63,0
INV007794,9.11,5.51,4.66,3.37,3.17,5.2,116,5.86,11,5.91,5.74,3.02,11.39,27.44,4,0.54,8,1.37,0.91,1.12,1.95,0.643,1.25,33.1,110.4,13,108,0
INV007795,17.55,10.8,6.92,4.69,4.43,4.92,178,11.13,11,10.13,3.56,1.97,15.09,37.1,8,1.34,9,2.39,1.26,2.38,2.54,0.634,0.86,94.7,298.8,14,168,1
INV007796,11.84,7.35,7.22,4.79,2.59,4.06,203,8.42,11,7.09,4.15,1.86,13.1,33.42,2,0.87,11,1.65,0.78,0.68,1.64,0.711,1.106,66.7,173.5,14,59,1
INV007797,6.38,3.45,3.54,4.47,2.12,2.27,154,11.13,9,5.32,3.92,3.46,13.77,31.08,5,0.49,10,1.51,0.88,2.52,1.8,1.745,2.158,17.6,25.6,17,174,0
INV007798,13.43,8.88,6.42,4.81,3.86,3.86,90,8.14,9,6.72,4.21,1.8,12.95,32.32,6,0.11,7,1.49,0.59,0.95,2.09,0.606,0.964,67.3,166.4,8,86,0
INV007799,13.08,8.32,4.73,6.05,3.47,3.65,183,7.91,11,7.91,2.29,4.28,7.63,19.99,3,0.28,7,1.84,1.0,1.17,2.77,0.605,0.583,48.3,112.9,0,174,0
INV007800,16.31,9.87,8.1,5.41,3.53,4.66,183,9.43,10,11.32,2.75,4.69,17.13,42.36,9,0.78,8,1.49,1.18,1.23,2.01,0.578,1.05,103.0,307.8,14,78,1
INV007801,5.0,3.05,6.47,3.26,2.08,3.99,10,8.21,10,8.28,3.54,1.34,12.74,31.95,5,0.28,7,1.2,0.96,1.42,0.77,1.642,2.548,25.2,64.5,1,51,0
INV007802,17.01,10.74,9.32,2.28,2.96,4.5,176,6.18,10,7.55,5.41,1.06,16.33,41.98,10,0.54,9,1.99,1.07,2.33,1.83,0.363,0.96,123.7,356.7,17,41,0
INV007803,18.82,11.86,5.96,5.28,5.0,3.76,183,11.46,10,10.39,5.62,3.58,15.27,36.5,5,0.96,9,2.17,1.24,2.4,3.16,0.609,0.811,87.5,210.9,25,101,0
INV007804,15.52,9.45,5.92,5.0,3.29,3.7,95,6.67,11,9.36,3.15,4.29,13.46,32.84,8,0.68,7,1.59,0.95,0.81,2.62,0.43,0.867,71.7,170.0,13,132,1
INV007805,18.67,12.02,5.76,5.87,5.58,5.93,171,10.66,9,10.7,3.17,4.16,12.37,30.5,12,1.5,10,0.96,0.65,2.48,3.24,0.571,0.663,83.9,318.9,13,114,1
INV007806,12.18,7.48,7.11,6.55,3.73,4.06,59,5.87,10,9.77,4.58,3.19,10.11,27.33,3,0.29,6,1.47,0.67,1.11,1.71,0.482,0.83,67.5,175.8,0,152,0
INV007807,18.75,10.72,7.33,7.59,3.78,4.6,216,12.61,10,11.12,5.24,4.14,12.92,33.17,6,1.43,9,2.3,1.04,1.79,2.56,0.673,0.689,107.2,316.1,13,174,0
INV007808,9.16,5.78,7.82,5.97,3.48,4.61,128,6.16,9,8.08,2.16,3.38,6.02,19.86,8,0.91,7,1.72,1.01,1.13,1.17,0.672,0.657,55.9,165.1,3,106,0
INV007809,16.53,10.34,7.6,7.27,3.47,5.86,163,7.09,8,12.02,4.8,3.67,14.26,36.12,3,0.16,10,2.59,1.12,0.43,2.18,0.429,0.863,98.0,368.1,14,10,0
INV007810,14.59,9.5,5.08,6.35,2.42,4.9,145,8.56,11,8.17,2.48,1.69,14.77,34.62,4,1.43,8,0.88,1.17,1.41,2.87,0.587,1.012,57.8,181.6,20,171,0
INV007811,17.42,10.66,6.93,4.79,5.06,6.57,150,7.65,9,8.37,3.92,3.33,16.63,40.19,12,0.69,9,1.58,0.91,1.73,2.51,0.439,0.955,94.2,396.6,13,46,1
INV007812,11.25,7.21,5.22,4.56,3.36,3.39,33,6.09,10,5.66,5.77,2.8,11.79,28.8,1,0.0,9,1.35,1.05,1.19,2.16,0.541,1.048,45.8,99.5,6,23,0
INV007813,20.0,12.06,7.01,8.03,3.76,4.41,225,8.75,11,9.25,4.7,4.53,9.5,26.01,6,1.04,9,1.72,0.44,0.96,2.85,0.438,0.475,109.4,309.1,14,126,0
INV007814,17.83,10.59,7.85,5.67,3.9,3.22,90,7.21,10,8.51,5.59,4.9,13.88,35.61,7,1.32,11,2.02,0.81,2.73,2.27,0.404,0.778,109.2,225.3,30,235,0
INV007815,19.82,11.88,7.26,5.19,4.46,4.12,121,8.58,11,11.4,4.71,5.23,13.47,34.2,9,1.18,11,2.54,1.13,2.05,2.73,0.433,0.68,112.2,296.4,12,86,1
INV007816,12.75,7.95,7.3,5.1,4.19,2.19,136,9.24,10,9.18,3.45,3.1,17.11,41.52,9,0.87,10,1.67,1.04,2.04,1.75,0.725,1.342,72.6,101.9,20,212,0
INV007817,18.99,11.45,8.06,7.19,3.76,4.69,233,6.11,10,10.59,5.36,4.15,12.25,32.56,5,0.54,7,1.99,0.95,1.65,2.36,0.322,0.645,119.4,358.9,9,96,0
INV007818,15.14,9.77,8.54,4.94,2.62,5.65,165,8.75,10,10.93,2.77,3.94,13.71,35.96,9,1.11,12,1.79,0.73,1.42,1.77,0.578,0.906,100.9,365.3,26,179,0
INV007819,25.45,16.06,8.91,6.39,4.76,5.83,138,11.64,10,10.8,5.15,4.15,14.46,37.83,11,0.66,7,2.4,1.13,1.41,2.86,0.457,0.568,176.9,661.0,19,255,0
INV007820,15.87,10.34,8.88,6.71,4.22,6.91,272,7.8,8,9.26,5.37,4.23,16.13,41.14,8,1.24,11,1.64,1.21,1.51,1.79,0.491,1.016,109.9,486.9,3,109,1
INV007821,18.93,12.07,7.06,5.69,2.81,4.25,148,4.6,8,7.97,3.69,2.93,14.41,35.88,6,0.98,8,1.24,1.15,2.27,2.68,0.243,0.761,104.2,284.0,11,72,0
INV007822,14.24,8.87,4.99,3.13,4.08,2.58,184,5.99,9,12.32,4.21,3.05,14.6,34.19,7,1.11,9,2.13,0.68,2.35,2.85,0.421,1.025,55.4,91.7,12,111,0
INV007823,16.92,10.24,5.34,3.41,3.82,3.25,74,8.03,11,9.14,2.56,3.26,13.93,33.2,7,0.77,8,1.99,0.4,0.68,3.17,0.475,0.823,70.5,146.8,4,124,0
INV007824,12.63,7.93,4.02,3.33,4.47,4.28,75,10.09,10,9.76,4.11,3.16,12.62,29.26,9,0.83,12,1.6,0.88,1.45,3.14,0.799,0.999,39.6,108.7,20,97,1
INV007825,17.04,10.83,6.49,6.9,4.11,8.4,173,5.33,10,12.24,8.06,3.92,5.1,16.69,0,0.16,4,2.04,1.29,0.9,2.63,0.313,0.299,86.3,464.5,7,110,0
INV007826,12.17,7.09,5.35,4.95,2.55,5.3,65,7.26,10,8.94,2.29,3.13,10.69,26.73,9,0.62,7,1.62,0.78,2.45,2.27,0.597,0.878,50.8,172.5,12,132,0
INV007827,14.7,9.49,6.94,4.46,2.58,2.18,185,11.39,12,8.35,1.75,3.59,8.78,24.5,7,0.82,9,1.95,1.01,1.83,2.12,0.775,0.597,79.6,111.2,14,98,0
INV007828,14.05,8.66,4.49,3.86,3.12,2.5,166,2.76,10,6.71,4.48,3.79,3.41,11.31,0,0.0,6,0.8,1.14,0.2,3.13,0.196,0.243,49.2,78.9,2,10,0
INV007829,19.92,11.72,4.72,4.97,3.33,4.3,97,6.09,11,7.2,1.15,2.66,16.62,37.96,6,0.7,6,0.79,0.79,1.99,4.22,0.306,0.834,73.3,202.1,7,137,0
INV007830,12.71,7.52,5.4,4.62,2.45,2.56,67,5.85,10,11.07,4.07,1.67,8.73,22.86,5,0.64,7,1.69,0.83,1.69,2.35,0.46,0.687,53.5,87.9,5,40,0
INV007831,15.71,9.8,7.97,4.85,3.64,1.63,36,6.67,10,9.53,3.0,5.6,11.51,30.99,9,1.44,11,1.29,0.62,1.97,1.97,0.425,0.733,97.7,102.0,13,195,0
INV007832,8.85,6.23,3.79,5.03,2.34,2.71,36,5.92,9,6.21,4.27,1.43,11.0,25.79,1,0.0,5,1.36,0.85,1.75,2.34,0.669,1.243,26.2,45.4,5,63,0
INV007833,18.64,11.49,6.73,6.25,4.25,4.83,180,7.72,9,10.49,3.59,3.31,10.53,27.79,8,0.79,9,1.45,1.07,1.32,2.77,0.414,0.565,97.8,303.0,13,156,0
INV007834,20.16,12.78,7.43,6.94,4.38,5.68,197,10.12,10,8.89,5.39,4.39,17.49,42.41,5,0.72,13,1.91,0.74,1.51,2.71,0.502,0.868,116.8,425.4,11,198,0
INV007835,19.93,12.07,9.61,5.3,2.86,6.14,254,8.7,11,11.99,5.41,3.96,16.98,43.57,7,1.17,10,1.82,0.23,1.51,2.07,0.437,0.852,149.4,588.0,18,132,1
INV007836,16.94,10.46,6.54,7.16,2.39,4.8,153,4.35,10,8.52,4.48,5.52,9.7,25.94,7,0.89,9,2.51,0.69,1.9,2.59,0.257,0.573,86.4,265.9,17,104,0
INV007837,7.73,4.82,4.87,4.16,2.88,2.66,94,8.87,11,5.2,3.35,2.53,18.97,42.81,5,0.7,12,1.05,0.86,2.3,1.59,1.147,2.454,29.4,50.1,16,135,0
INV007838,16.24,9.79,5.65,6.08,3.76,5.96,79,8.64,10,8.41,3.54,3.01,13.62,32.89,3,1.16,8,1.66,1.14,0.58,2.87,0.532,0.839,71.6,273.4,37,106,0
INV007839,9.12,6.04,3.94,3.05,3.05,3.96,151,7.51,10,7.17,3.19,4.63,12.95,29.84,8,1.51,12,2.14,0.86,1.63,2.31,0.823,1.42,28.0,71.1,22,61,0
INV007840,18.26,11.64,8.76,5.43,3.68,5.29,108,7.06,9,8.25,5.28,4.03,8.55,25.86,7,0.94,7,1.49,0.92,1.04,2.08,0.387,0.468,124.8,423.1,13,139,0
INV007841,13.36,8.36,8.0,6.18,3.41,4.3,150,6.93,10,7.28,3.83,1.56,10.75,29.5,6,1.02,9,2.0,0.9,1.66,1.67,0.519,0.805,83.4,229.8,15,134,0
INV007842,6.24,3.7,4.47,3.14,2.46,2.58,148,15.3,8,5.63,1.42,2.76,21.86,48.19,7,1.44,13,2.04,0.85,2.43,1.4,2.452,3.503,21.8,36.0,29,210,0
INV007843,21.26,13.35,5.79,5.99,4.47,6.33,123,7.96,11,7.89,4.19,3.44,12.37,30.53,5,0.63,9,2.48,0.55,1.22,3.67,0.374,0.582,96.0,389.6,11,60,0
INV007844,15.08,9.83,6.5,3.14,4.09,6.35,177,7.24,9,9.42,5.14,4.58,8.31,23.12,2,0.81,6,2.15,1.13,1.3,2.32,0.48,0.551,76.5,311.2,2,77,0
INV007845,23.17,14.83,9.36,7.39,4.47,6.32,90,7.08,9,8.18,7.39,4.14,14.07,37.5,4,0.06,8,2.08,0.77,1.72,2.48,0.306,0.607,169.2,685.3,10,97,0
INV007846,17.89,11.8,6.15,7.0,3.7,5.5,333,8.5,11,7.62,2.62,4.6,13.91,33.97,5,0.97,9,1.82,0.76,0.84,2.91,0.475,0.778,85.8,302.6,7,74,0
INV007847,9.76,5.4,10.27,5.04,5.09,5.28,222,6.02,11,10.41,3.89,3.26,10.85,31.97,0,0.18,8,1.85,0.74,2.41,0.95,0.617,1.112,78.2,264.6,11,121,0
INV007848,9.76,6.0,7.2,6.29,3.47,3.32,10,8.2,9,7.56,2.54,1.41,9.48,26.16,7,0.45,10,1.53,0.88,1.71,1.36,0.84,0.971,54.8,116.7,18,32,0
INV007849,12.91,7.9,7.98,5.93,4.22,4.24,228,9.7,10,8.61,2.79,2.04,11.54,31.06,12,0.97,10,1.76,0.81,1.51,1.62,0.751,0.894,80.4,218.4,20,78,0
INV007850,19.83,12.49,6.23,6.33,2.97,4.89,110,10.18,11,10.66,4.27,2.92,12.88,31.99,11,1.39,11,1.15,0.66,1.71,3.18,0.513,0.65,96.4,302.1,12,117,0
INV007851,10.28,6.64,5.42,5.35,2.48,3.04,10,7.83,11,8.82,3.21,3.91,15.07,35.56,3,0.31,9,2.4,0.84,1.64,1.9,0.762,1.466,43.5,84.7,16,124,0
INV007852,14.71,8.84,8.17,4.52,4.95,4.15,324,3.61,9,8.84,5.99,3.2,3.0,14.17,0,0.46,5,2.11,0.67,1.42,1.8,0.245,0.204,93.7,249.4,7,10,0
INV007853,17.47,10.87,5.39,5.94,3.78,7.33,208,5.36,10,7.06,3.63,5.06,12.0,29.39,5,0.99,10,1.69,1.07,1.03,3.24,0.307,0.687,73.4,345.1,10,101,0
INV007854,20.49,12.47,7.21,5.63,3.22,7.33,171,5.5,9,6.67,1.69,4.35,13.87,34.95,9,0.67,7,1.77,0.81,1.05,2.84,0.268,0.677,115.2,541.4,14,117,0
INV007855,18.68,11.51,8.01,7.29,3.98,4.51,153,9.58,12,11.63,4.89,5.05,15.32,38.65,6,0.39,10,2.75,0.5,1.93,2.33,0.513,0.82,116.7,337.4,11,169,0
INV007856,16.14,10.21,9.1,4.68,3.28,3.82,140,9.75,10,8.51,3.82,2.68,13.8,36.7,7,0.96,10,2.29,1.06,2.4,1.77,0.604,0.855,114.6,280.5,19,96,0
INV007857,19.84,12.25,8.52,7.08,3.4,4.26,161,2.0,10,6.32,6.64,4.03,11.36,31.24,0,0.0,9,1.5,0.85,0.84,2.33,0.101,0.573,131.8,360.0,0,74,0
INV007858,7.48,4.34,3.92,5.63,3.12,4.64,171,7.68,10,7.57,4.8,1.0,12.83,29.58,10,1.01,8,1.59,1.16,2.13,1.91,1.027,1.715,22.9,68.0,21,182,0
INV007859,21.07,13.12,10.13,7.64,4.48,5.43,280,8.16,10,13.26,5.78,6.69,9.25,28.63,5,0.8,7,1.76,0.72,1.11,2.08,0.387,0.439,166.5,579.5,11,150,0
INV007860,11.65,7.76,4.99,3.96,3.7,4.08,226,10.18,8,7.48,3.52,1.94,12.27,29.53,6,0.89,8,1.37,1.11,1.72,2.33,0.874,1.053,45.3,118.6,15,254,0
INV007861,14.37,8.86,10.66,6.64,4.26,5.51,233,7.86,8,12.53,5.51,2.89,13.96,38.58,10,1.43,9,2.21,1.16,1.72,1.35,0.547,0.971,119.5,422.0,18,173,0
INV007862,19.94,12.03,7.35,8.32,4.95,7.23,243,8.82,12,12.56,6.91,5.31,15.3,37.95,7,0.31,6,2.14,1.13,2.28,2.71,0.442,0.767,114.3,529.8,6,65,1
INV007863,18.45,11.53,6.25,5.79,3.7,3.33,169,5.61,10,8.3,4.08,3.49,6.54,19.33,3,0.4,8,2.01,1.06,2.19,2.95,0.304,0.354,89.9,192.0,4,90,0
INV007864,20.48,12.62,11.03,6.99,5.54,6.48,183,6.36,11,13.55,4.01,5.59,9.61,30.25,0,0.73,8,2.5,1.08,1.03,1.86,0.311,0.469,176.2,731.9,2,96,0
INV007865,16.97,9.9,6.15,5.34,3.45,3.75,164,11.92,11,9.04,4.24,5.58,18.0,42.15,12,1.07,11,1.33,0.64,2.7,2.76,0.702,1.061,81.4,195.7,14,188,0
INV007866,21.8,12.87,11.66,6.36,4.17,6.22,321,9.97,9,11.52,3.21,6.32,13.48,38.62,8,1.26,11,1.08,1.14,1.81,1.87,0.457,0.618,198.3,790.5,18,95,0
INV007867,16.83,10.95,5.21,6.99,4.13,2.97,146,4.59,9,11.89,3.24,2.45,14.29,33.79,4,0.47,8,1.63,1.46,0.2,3.23,0.273,0.849,68.4,130.2,6,10,0
INV007868,9.44,5.05,6.84,3.39,2.54,2.72,25,9.42,10,6.19,1.31,4.49,11.21,29.26,5,1.83,7,1.42,0.74,0.58,1.38,0.998,1.188,50.4,87.8,12,100,0
INV007869,23.07,14.27,8.68,6.83,4.69,5.59,104,7.63,10,6.25,4.72,3.47,14.02,36.72,5,1.15,11,1.95,0.92,1.88,2.66,0.331,0.608,156.2,559.7,11,107,0
INV007870,8.75,5.71,5.96,4.21,2.83,3.14,21,6.72,11,5.39,1.89,2.36,8.28,22.52,3,1.14,11,1.3,0.87,2.33,1.47,0.768,0.946,40.7,81.9,7,128,0
INV007871,17.14,10.43,7.82,7.01,4.1,5.17,184,9.0,8,12.92,4.27,3.28,11.16,30.14,3,0.88,9,1.64,1.13,1.95,2.19,0.525,0.651,104.5,346.5,16,102,0
INV007872,13.92,8.56,6.2,5.8,3.86,5.32,164,8.88,10,10.29,5.32,4.78,16.36,38.92,11,1.64,12,1.21,1.07,2.23,2.25,0.638,1.175,67.3,229.6,22,228,0
INV007873,13.95,8.55,4.15,4.14,3.12,3.97,152,5.25,8,5.02,2.73,3.79,11.94,28.03,0,0.79,8,0.42,1.18,0.53,3.36,0.376,0.856,45.2,114.9,12,135,0
INV007874,15.86,10.31,6.5,4.71,4.39,4.75,97,7.84,12,8.36,4.08,3.87,11.8,30.1,5,1.05,8,1.24,1.21,1.6,2.44,0.494,0.744,80.4,244.8,9,142,0
INV007875,16.15,9.68,5.06,4.71,2.99,3.13,134,8.86,8,7.42,3.67,2.61,11.65,28.36,6,1.04,7,1.96,1.5,2.34,3.19,0.549,0.721,63.7,127.9,20,58,1
INV007876,12.95,8.21,9.08,5.21,5.16,4.89,253,9.62,9,8.44,4.87,4.6,11.47,32.02,10,0.65,10,1.89,0.92,1.45,1.43,0.743,0.886,91.7,287.5,9,127,0
INV007877,22.78,13.91,7.08,4.48,4.4,6.41,249,8.43,10,8.45,5.41,4.39,12.08,31.24,4,0.67,13,1.9,0.2,1.19,3.22,0.37,0.53,125.8,516.9,9,113,1
INV007878,15.51,9.88,5.38,6.88,3.39,4.3,222,11.1,10,9.17,2.22,4.12,15.01,35.4,10,0.93,11,1.58,0.89,2.36,2.88,0.716,0.968,65.1,179.4,17,255,0
INV007879,9.89,5.8,3.78,4.0,2.03,3.31,10,8.01,10,5.91,1.0,2.36,14.82,33.42,7,0.88,6,1.04,0.2,1.98,2.62,0.81,1.498,29.2,61.9,12,134,0
INV007880,14.84,9.13,7.15,3.56,2.52,2.9,96,8.59,9,5.67,5.03,4.15,12.89,32.93,5,0.0,8,1.99,0.74,1.26,2.08,0.579,0.869,82.8,153.9,15,61,0
INV007881,20.78,13.12,7.27,6.21,4.95,7.48,130,5.68,8,11.23,6.03,3.83,8.14,23.55,1,0.51,5,2.31,1.01,0.2,2.86,0.273,0.392,117.8,565.0,10,23,0
INV007882,20.41,12.71,8.64,6.69,4.02,3.82,215,7.63,9,11.84,5.49,2.56,11.71,32.06,7,1.06,9,1.6,0.39,1.93,2.36,0.374,0.574,137.5,336.8,10,117,1
INV007883,11.43,6.89,5.0,6.04,2.4,4.44,31,8.55,10,8.4,2.78,2.13,16.79,38.58,8,0.47,9,1.42,0.99,2.47,2.29,0.748,1.469,44.6,126.9,14,114,0
INV007884,11.63,7.38,7.57,6.35,4.14,4.48,220,4.77,11,8.04,6.37,4.95,12.42,32.41,5,0.9,9,2.46,1.13,1.13,1.54,0.41,1.068,68.7,197.2,15,111,0
INV007885,18.94,11.69,3.46,3.62,2.53,4.4,127,7.25,8,9.69,3.79,3.43,14.35,32.16,8,1.19,9,2.01,1.09,1.32,5.47,0.383,0.758,51.1,144.2,17,163,1
INV007886,16.17,9.96,7.83,6.7,5.89,5.98,225,7.09,11,15.71,5.79,5.03,11.02,29.87,8,0.58,11,2.01,0.76,1.48,2.07,0.438,0.682,98.8,378.6,4,62,0
INV007887,10.21,5.92,5.82,3.47,2.7,4.46,93,9.17,9,5.15,3.94,1.46,6.28,18.38,6,0.67,7,1.88,0.58,1.02,1.75,0.898,0.615,46.3,132.5,27,88,0
INV007888,25.34,15.85,6.9,5.87,3.61,4.57,201,9.63,10,14.9,4.48,4.0,10.47,27.84,1,0.5,11,1.82,0.71,1.08,3.67,0.38,0.413,136.4,399.5,12,162,1
INV007889,21.95,13.86,5.73,5.68,3.26,4.55,155,5.32,10,10.24,5.54,3.35,14.84,35.41,4,0.59,9,2.19,1.03,1.57,3.83,0.242,0.676,98.1,286.1,0,83,0
INV007890,15.84,9.98,10.64,3.19,2.63,2.63,139,4.76,8,11.28,4.05,2.0,9.45,29.54,4,0.34,6,2.19,0.69,1.47,1.49,0.301,0.597,131.5,221.6,10,82,0
INV007891,17.81,11.37,6.26,4.71,4.56,4.14,234,11.04,13,8.28,4.61,4.9,14.94,36.14,11,0.8,8,2.11,0.98,2.32,2.85,0.62,0.839,87.0,230.8,17,143,0
INV007892,15.4,9.05,7.39,4.6,4.05,3.85,75,9.42,8,7.37,1.78,5.6,14.1,35.59,1,0.99,9,1.19,1.0,1.26,2.08,0.612,0.916,88.8,219.1,10,67,0
INV007893,15.48,9.72,4.8,5.17,3.72,5.08,80,5.33,10,8.65,5.8,3.71,10.29,25.38,6,0.79,10,0.98,0.82,1.43,3.22,0.344,0.665,58.0,188.7,10,101,0
INV007894,16.57,9.96,4.36,3.84,3.87,4.02,118,7.52,9,7.69,6.19,3.23,10.1,24.56,9,0.45,8,1.49,0.92,0.92,3.8,0.454,0.61,56.4,145.2,5,36,0
INV007895,18.55,10.94,7.33,4.29,3.26,4.83,190,10.89,8,8.09,5.53,5.06,20.17,47.67,15,1.29,13,1.43,1.18,2.0,2.53,0.587,1.087,106.1,328.4,27,149,1
INV007896,15.57,9.64,7.26,4.27,3.19,6.04,107,4.32,9,8.98,4.5,2.59,10.51,28.28,2,0.74,8,2.3,0.2,0.9,2.14,0.277,0.675,88.2,341.4,5,56,0
INV007897,14.44,9.28,2.95,4.02,2.2,1.73,77,7.35,10,4.69,4.71,1.24,10.91,24.77,7,0.9,11,1.32,1.19,2.24,4.89,0.509,0.756,33.2,36.8,15,180,0
INV007898,18.77,12.16,8.81,7.22,4.44,2.92,214,2.6,8,11.63,4.54,5.57,13.15,35.11,8,0.79,8,2.01,1.6,2.3,2.13,0.139,0.701,129.0,241.4,6,122,0
INV007899,19.17,11.54,8.78,7.85,4.08,4.46,162,6.59,11,9.04,6.09,5.7,8.5,25.78,4,0.36,7,2.83,0.72,0.42,2.18,0.344,0.443,131.3,375.3,4,10,0
INV007900,14.32,9.25,8.48,4.16,4.02,2.96,173,10.11,9,12.99,6.61,3.45,11.83,32.14,4,0.89,7,1.52,1.18,1.26,1.69,0.706,0.826,94.7,179.7,0,116,0
INV007901,11.48,6.46,5.24,3.72,2.86,5.29,91,6.65,8,7.79,2.25,3.19,10.91,27.06,8,0.31,7,1.77,1.15,0.38,2.19,0.579,0.95,46.9,159.1,13,93,0
INV007902,16.45,10.59,8.86,4.64,4.41,6.53,340,7.92,9,9.63,5.25,5.76,13.07,35.0,2,0.94,7,2.29,0.59,1.23,1.86,0.481,0.795,113.7,475.9,5,68,0
INV007903,17.03,10.92,5.3,4.4,3.83,1.72,183,9.03,10,10.15,4.09,3.07,11.21,27.72,9,1.17,10,1.92,0.93,2.01,3.21,0.53,0.658,70.4,77.6,14,182,1
INV007904,11.62,6.56,7.29,4.57,2.86,4.12,200,6.45,8,8.23,4.72,4.15,13.12,33.53,1,0.17,10,2.41,1.57,1.38,1.59,0.555,1.129,66.1,174.5,7,59,0
INV007905,13.44,8.15,5.44,3.43,2.23,6.31,120,7.55,9,5.45,3.86,3.03,10.55,26.54,6,0.73,11,1.95,1.04,1.39,2.47,0.562,0.785,57.0,230.7,6,104,0
INV007906,18.26,12.1,8.61,6.55,4.43,4.93,253,5.59,9,12.57,5.69,4.06,10.52,29.65,4,0.83,10,2.31,1.1,1.37,2.12,0.306,0.576,122.6,387.5,16,98,0
INV007907,10.8,6.79,7.33,3.1,5.19,2.45,127,12.64,10,2.65,2.49,4.49,12.22,31.77,6,0.71,10,1.59,0.78,1.13,1.47,1.17,1.131,61.7,97.0,4,145,0
INV007908,12.35,7.77,6.13,3.99,2.13,3.13,192,2.33,8,9.41,2.55,2.38,5.28,16.69,5,0.39,4,1.69,1.41,1.49,2.01,0.189,0.428,59.1,118.5,1,17,0
INV007909,17.97,10.96,8.74,7.14,5.12,4.93,297,5.27,11,12.8,7.46,4.92,10.54,29.82,3,0.65,11,2.92,0.84,0.74,2.06,0.293,0.587,122.5,387.1,12,93,0
INV007910,20.09,12.61,10.48,6.14,4.95,5.84,285,6.55,10,11.8,6.83,5.68,14.15,38.78,2,0.7,8,1.69,1.13,1.63,1.92,0.326,0.704,164.2,614.8,8,172,0
INV007911,12.0,7.52,8.57,5.43,4.53,4.88,84,5.61,11,7.88,2.87,4.89,10.19,28.95,3,0.87,9,2.51,1.14,1.04,1.4,0.468,0.849,80.2,250.9,19,19,0
INV007912,15.73,9.93,8.44,7.62,4.13,5.26,64,6.73,11,11.53,4.23,4.39,8.34,25.12,5,1.24,8,1.73,1.01,1.93,1.86,0.428,0.53,103.6,349.2,6,190,0
INV007913,21.54,13.48,6.4,6.03,3.05,2.85,241,8.18,11,10.78,4.96,4.59,13.7,33.8,5,0.73,10,1.67,1.01,1.39,3.37,0.38,0.636,107.5,196.4,10,124,0
INV007914,17.91,11.18,7.17,5.38,3.89,5.23,212,7.68,11,9.05,4.73,3.57,8.75,24.67,4,0.96,8,2.21,0.84,0.96,2.5,0.429,0.489,100.2,335.8,10,14,0
INV007915,18.5,11.12,10.02,6.76,3.17,5.93,218,7.97,9,10.65,5.37,4.11,12.29,34.6,8,0.67,9,1.92,1.02,1.81,1.85,0.431,0.664,144.6,549.6,15,149,1
INV007916,17.9,11.26,5.02,3.5,2.18,3.04,10,6.28,11,5.55,1.81,2.97,8.62,22.26,7,1.17,8,2.27,0.41,1.49,3.57,0.351,0.482,70.1,136.6,7,93,0
INV007917,14.1,8.48,7.06,5.02,4.54,4.11,227,7.33,9,9.3,2.87,3.25,9.35,25.76,0,0.24,9,1.8,0.97,1.08,2.0,0.52,0.663,77.6,204.6,11,131,0
INV007918,8.76,5.44,5.91,4.9,3.66,3.1,89,10.01,12,7.98,4.56,4.41,11.18,28.27,3,0.76,11,1.89,0.47,0.62,1.48,1.143,1.276,40.4,80.2,9,49,0
INV007919,23.49,14.76,7.41,6.41,2.83,5.66,220,7.39,10,9.63,6.16,2.97,13.82,35.05,4,0.5,10,1.88,0.72,2.3,3.17,0.315,0.588,135.8,492.6,26,97,1
INV007920,16.8,10.11,8.35,5.35,5.35,3.32,205,8.17,9,11.21,5.68,5.25,11.75,31.85,7,0.85,9,1.74,0.78,1.52,2.01,0.486,0.699,109.4,232.9,11,155,0
INV007921,10.76,6.44,5.5,4.09,4.66,3.23,101,12.65,10,11.73,4.84,1.95,16.59,38.68,10,0.93,14,2.0,0.46,1.29,1.96,1.176,1.542,46.2,95.6,16,109,0
INV007922,15.96,10.1,9.51,7.03,4.32,6.7,131,6.9,9,9.95,5.23,4.63,11.66,32.83,3,0.79,6,1.87,0.94,2.11,1.68,0.432,0.731,118.4,508.5,3,33,0
INV007923,5.0,3.27,2.3,2.73,0.8,1.71,10,6.84,11,2.0,1.3,1.0,11.25,24.8,6,0.53,10,1.51,1.34,1.05,2.17,1.368,2.25,9.0,9.8,16,96,0
