id_hogar,ingreso_mensual_eur,ingreso_principal_eur,ingreso_secundario_eur,ratio_gasto_ingreso,gasto_mensual_eur,gasto_vivienda_pct,gasto_alimentacion_pct,gasto_suministros_pct,gasto_transporte_pct,gasto_ocio_pct,gasto_educacion_pct,gasto_salud_pct,ahorro_pct,ahorro_acumulado_eur,deuda_eur,deuda_consumo_eur,cuota_deuda_mensual_eur,ratio_endeudamiento_pct,num_miembros,num_perceptores,num_menores,edad_sustentador,num_tarjetas,num_productos_bancarios,antiguedad_cliente_anos,patrimonio_neto_eur,regimen_vivienda,nivel_estudios,situacion_laboral
HOG005588,5709,5859,0,0.63,3597,20.4,21.8,9.4,12.7,21.8,16.5,3.9,49.4,56427,12833,4124,519,4.4,1,3,0,59,3,7,15.9,341254,propiedad,superior,ocupado
HOG005589,9092,4414,0,0.59,5364,8.0,12.4,8.2,9.2,24.2,8.0,11.0,51.9,83935,407,5234,545,0.0,1,2,2,56,5,6,4.7,389721,propiedad,medio,ocupado
HOG005590,8186,3902,0,0.48,3929,8.0,8.7,3.0,8.1,20.9,8.1,10.9,53.4,71418,4568,6049,0,0.0,1,2,0,60,5,7,23.7,307903,propiedad,superior,ocupado
HOG005591,700,500,260,1.1,770,41.8,35.5,6.2,14.2,5.4,2.3,9.1,0.0,5364,19265,5632,640,29.4,1,1,0,30,1,2,13.0,-30000,alquiler,basico,parado
HOG005592,1237,1536,3256,0.99,1225,32.7,36.7,10.3,13.9,8.9,2.6,5.5,9.5,10837,17292,5555,288,22.3,4,2,0,37,1,6,6.4,-13080,hipoteca,basico,ocupado
HOG005593,5429,3183,0,0.49,2660,8.0,12.2,3.0,9.6,23.5,13.3,9.7,20.2,75175,19024,11441,594,2.5,1,0,1,78,3,8,15.7,255173,hipoteca,superior,ocupado
HOG005594,1734,1515,1616,0.76,1318,34.6,29.0,12.7,12.2,8.8,4.5,7.8,0.0,1894,13433,8588,0,29.4,3,2,1,56,3,6,11.8,35672,propiedad,basico,ocupado
HOG005595,3065,2292,2797,0.95,2912,24.1,27.7,11.9,7.0,6.0,8.1,6.8,21.0,0,5396,1893,458,25.0,3,1,3,47,2,3,13.3,95733,propiedad,basico,jubilado
HOG005596,2155,1498,2809,0.62,1336,20.4,23.9,23.8,11.9,9.4,9.1,6.4,10.1,0,13206,11361,991,38.9,4,1,2,24,0,1,0.0,-30000,propiedad,basico,ocupado
HOG005597,3910,1362,3051,0.87,3402,33.1,20.0,11.5,13.2,9.7,7.9,10.8,8.6,17914,21903,9599,862,24.7,2,1,1,40,2,3,10.6,188687,propiedad,superior,ocupado
HOG005598,4130,2089,604,0.98,4047,37.8,22.8,14.4,14.1,6.9,6.1,9.0,18.1,10990,39342,4171,1178,71.1,3,2,0,20,5,4,14.3,192507,alquiler,basico,ocupado
HOG005599,2276,1014,2603,0.98,2230,30.2,19.0,11.7,7.9,10.2,0.0,4.2,1.8,38221,28318,5046,228,26.0,2,1,0,21,1,2,13.5,190707,propiedad,medio,jubilado
HOG005600,795,500,152,1.08,859,59.9,45.8,8.6,6.6,0.0,4.2,5.5,0.0,11250,19892,3183,571,51.4,4,1,1,55,0,4,2.1,22795,propiedad,basico,parado
HOG005601,3862,969,1344,0.9,3476,38.5,24.1,19.9,13.0,12.6,6.3,12.3,11.8,24611,7845,8937,467,23.0,3,2,1,20,0,3,10.4,103539,alquiler,basico,ocupado
HOG005602,700,866,1818,1.23,861,55.4,32.0,7.3,12.0,0.2,5.5,1.8,0.0,0,15187,11454,282,53.2,2,1,0,54,1,2,0.0,123708,alquiler,medio,ocupado
HOG005603,4860,1885,0,1.12,5443,45.6,29.2,12.3,5.2,10.0,9.6,7.9,1.5,29721,20188,6325,219,55.1,7,3,1,20,3,4,7.9,134013,hipoteca,basico,ocupado
HOG005604,2246,1697,378,0.92,2066,23.5,25.9,10.5,16.3,8.7,10.3,15.1,15.7,0,21787,12217,162,47.6,4,3,0,20,4,3,13.2,-16780,alquiler,medio,ocupado
HOG005605,4648,966,2686,1.01,4694,27.6,18.9,15.1,18.6,9.8,0.0,5.4,0.0,13852,5816,2813,686,21.8,2,1,1,20,2,4,29.8,39193,hipoteca,medio,ocupado
HOG005606,3282,2601,3551,1.08,3545,38.1,11.8,12.6,8.3,11.0,1.8,7.8,4.6,0,3191,7968,586,19.7,3,2,0,43,1,6,11.3,126106,alquiler,basico,ocupado
HOG005607,2865,1780,3106,0.97,2779,28.7,30.6,16.3,7.2,4.7,6.5,5.0,4.5,21513,15364,8556,513,15.4,3,1,0,27,1,4,10.9,93356,hipoteca,basico,ocupado
HOG005608,4702,3671,1216,0.99,4655,45.2,23.4,20.1,11.9,12.8,10.8,11.4,17.1,31364,23126,6762,825,56.2,6,2,4,20,3,8,3.7,98303,alquiler,medio,ocupado
HOG005609,4753,2052,0,1.08,5133,23.5,31.7,12.9,12.5,17.3,5.1,6.6,8.7,11773,33072,7412,513,52.1,4,2,2,31,3,5,0.0,179060,alquiler,superior,ocupado
HOG005610,3748,1580,1862,0.91,3411,33.2,19.5,11.5,13.2,21.6,8.1,7.1,13.5,18772,8265,6342,173,28.1,4,3,0,20,1,3,14.7,12755,hipoteca,medio,parado
HOG005611,4603,1668,2646,0.91,4189,8.4,14.5,13.8,11.9,16.3,1.5,11.7,4.4,4889,5079,6846,84,35.7,2,3,1,39,3,7,12.4,109363,propiedad,medio,ocupado
HOG005612,4150,2075,1213,0.79,3278,21.9,22.9,16.9,9.0,9.1,6.9,12.8,19.7,0,18758,11825,950,16.4,1,1,0,20,1,4,0.0,257040,alquiler,medio,ocupado
HOG005613,7161,4722,0,0.42,3008,16.1,18.3,8.5,7.2,22.0,13.4,13.5,37.4,85515,17631,6241,703,0.0,3,2,1,78,1,6,14.7,449126,propiedad,superior,ocupado
HOG005614,9259,5007,0,0.49,4537,25.1,8.0,7.4,8.5,18.1,16.0,13.6,49.0,71915,11699,8379,208,0.0,2,2,0,58,4,7,7.0,363689,hipoteca,superior,ocupado
HOG005615,4876,4780,0,0.66,3218,22.4,13.8,4.2,16.8,26.6,12.0,6.6,43.7,97789,15167,3418,338,0.0,1,2,1,63,5,8,16.7,402372,alquiler,superior,jubilado
HOG005616,2668,1536,1370,0.95,2535,57.2,18.7,9.9,15.9,5.4,5.7,13.0,0.0,30645,8467,9192,442,39.1,3,1,1,38,0,5,19.2,119123,alquiler,basico,ocupado
HOG005617,2730,2702,363,1.04,2839,28.0,25.3,14.8,16.4,11.3,3.9,7.4,0.0,0,43051,6459,549,56.2,4,2,1,20,5,5,11.7,211282,hipoteca,basico,ocupado
HOG005618,2320,2772,677,1.12,2598,33.8,33.7,22.0,14.5,7.5,6.5,8.4,0.0,8808,16444,12081,1206,52.9,3,1,4,20,1,6,8.4,-29102,hipoteca,basico,inactivo
HOG005619,6886,4700,39,0.38,2617,8.0,16.5,5.6,6.4,16.2,12.6,9.4,39.7,83883,6122,1652,194,15.5,1,3,1,40,6,6,25.9,270402,alquiler,medio,ocupado
HOG005620,2034,2868,2922,0.71,1444,42.6,16.8,18.4,3.3,10.3,3.8,11.2,0.0,13591,20964,10689,86,2.5,4,1,2,20,3,5,18.3,-30000,alquiler,medio,ocupado
HOG005621,7445,3512,0,0.89,6626,18.7,18.8,3.0,13.6,28.7,10.5,10.6,39.2,71027,0,3791,287,10.4,3,2,1,75,4,8,24.1,347514,propiedad,superior,ocupado
HOG005622,5718,4565,0,0.44,2516,8.8,13.7,3.0,12.2,19.8,12.2,13.2,47.7,96187,0,4109,124,0.0,2,3,0,51,4,9,11.4,335388,propiedad,superior,ocupado
HOG005623,4228,1582,0,1.08,4566,41.4,14.1,10.5,10.4,3.1,0.7,16.1,11.2,25096,10129,9121,560,45.8,5,2,1,20,3,8,5.6,14244,propiedad,basico,ocupado
HOG005624,1471,500,1582,1.05,1545,40.6,32.0,5.1,9.0,1.5,5.7,2.4,0.0,37114,25200,7373,339,39.1,3,1,0,20,1,3,8.6,111432,alquiler,medio,parado
HOG005625,4713,5136,0,0.47,2215,22.3,8.0,3.0,21.8,14.6,10.7,12.7,46.4,73244,0,4673,239,16.4,1,2,0,90,4,9,30.1,433011,propiedad,superior,ocupado
HOG005626,3792,2280,0,0.94,3564,34.6,23.6,13.9,4.5,6.3,8.0,8.7,15.6,0,22657,4871,847,48.3,5,2,1,20,3,7,5.0,162289,hipoteca,medio,ocupado
HOG005627,3305,2700,1536,0.71,2347,45.3,21.7,14.4,4.6,11.2,10.1,4.7,5.4,4648,9713,7855,195,39.3,3,2,0,30,2,4,0.0,-30000,propiedad,basico,ocupado
HOG005628,3510,1138,2292,0.74,2597,41.3,20.8,18.2,14.8,8.6,4.4,3.4,5.2,0,0,5678,792,32.1,3,2,1,42,3,6,12.4,21610,propiedad,basico,jubilado
HOG005629,2720,2461,2442,0.99,2693,28.6,19.1,11.9,10.8,2.1,9.0,9.4,0.0,19489,12789,7974,339,37.3,2,1,1,20,3,2,13.1,66295,hipoteca,medio,ocupado
HOG005630,1380,664,1242,1.17,1615,49.7,29.8,3.9,9.8,0.3,8.5,1.3,0.0,9091,14365,14090,711,17.7,3,1,0,50,2,3,4.1,-12201,alquiler,basico,parado
HOG005631,2460,3377,1094,1.06,2608,32.8,33.0,17.0,11.1,4.4,11.2,5.7,0.0,11679,36844,6409,1155,80.3,5,2,3,20,1,2,13.5,66886,hipoteca,basico,inactivo
HOG005632,2685,2299,120,1.05,2819,37.3,40.8,18.7,7.1,0.0,3.1,2.2,28.2,8281,31090,0,934,58.4,4,3,0,20,3,6,5.0,-30000,alquiler,basico,parado
HOG005633,8524,4753,0,0.42,3580,8.0,27.6,5.9,21.1,25.4,0.0,11.6,53.1,108899,5579,0,0,0.0,2,2,0,61,2,6,10.4,358914,propiedad,superior,jubilado
HOG005634,5474,3021,0,0.99,5419,40.1,28.5,13.3,8.4,9.9,9.5,9.0,0.0,26325,19220,7986,850,56.8,3,1,0,20,6,4,5.3,80384,propiedad,basico,ocupado
HOG005635,3104,3391,0,1.09,3383,40.5,19.6,15.1,20.3,8.1,6.2,2.1,0.0,31889,4463,12625,435,53.5,7,3,3,20,2,7,10.1,82909,propiedad,basico,jubilado
HOG005636,4505,2656,357,1.29,5811,51.3,21.4,20.1,5.7,9.4,4.9,7.6,3.8,0,25026,21781,1112,42.8,5,2,1,20,2,5,22.3,19156,hipoteca,basico,jubilado
HOG005637,7308,3779,0,0.31,2265,26.2,19.4,3.0,8.6,24.3,13.0,8.9,55.0,83058,10686,3055,244,0.0,3,3,0,58,3,12,24.0,264096,propiedad,superior,jubilado
HOG005638,5070,1814,70,1.0,5070,27.0,22.5,14.5,16.8,5.4,7.0,9.4,14.6,0,8631,10677,1060,52.9,6,3,1,23,4,0,4.8,10841,hipoteca,basico,parado
HOG005639,4027,2496,2411,0.92,3705,30.0,8.0,16.1,3.2,1.1,5.9,7.6,10.1,17348,20688,2310,480,30.9,1,1,1,36,1,5,4.1,140,propiedad,medio,ocupado
HOG005640,2180,500,2288,1.09,2376,52.0,24.7,3.2,10.5,0.0,4.9,8.9,0.0,0,12247,16575,766,42.0,1,0,0,59,2,0,8.5,31754,alquiler,medio,ocupado
HOG005641,5220,3770,265,0.3,1566,8.0,19.5,3.0,5.9,22.1,11.9,11.2,29.5,84385,496,2949,87,0.0,5,2,0,67,3,10,26.9,461130,propiedad,superior,ocupado
HOG005642,700,500,561,1.12,784,56.4,23.6,11.3,12.8,2.4,4.4,9.8,0.0,20798,20512,15645,706,32.8,1,1,0,48,0,4,0.0,184815,alquiler,basico,ocupado
HOG005643,2747,2183,995,0.82,2253,66.3,30.2,12.0,10.4,8.1,6.1,7.3,0.0,0,25074,12247,1004,55.6,1,1,0,48,0,1,16.6,98995,propiedad,superior,ocupado
HOG005644,5366,2577,72,1.26,6761,45.4,17.0,22.0,10.3,13.9,17.2,8.8,0.8,5104,9116,628,247,36.9,5,2,1,20,3,4,17.2,224565,alquiler,medio,parado
HOG005645,6771,4897,164,0.6,4063,19.0,11.5,6.2,14.8,14.8,11.0,4.1,26.5,79114,7638,2570,30,0.0,1,2,0,61,6,7,20.8,405294,propiedad,basico,ocupado
HOG005646,3701,2278,726,0.71,2628,30.3,15.7,21.9,16.7,16.3,3.9,10.7,2.1,4834,25267,15419,764,34.7,3,2,0,20,3,4,0.0,92197,propiedad,medio,ocupado
HOG005647,700,500,978,0.91,637,40.3,38.3,11.4,7.8,5.4,6.4,6.0,3.3,0,10122,16408,690,51.4,4,1,0,40,2,3,1.2,-30000,propiedad,basico,jubilado
HOG005648,3862,1223,2544,1.1,4248,36.3,22.6,16.3,4.7,7.7,12.6,9.7,14.3,15200,31655,5856,625,29.8,1,2,0,20,5,0,14.1,8324,hipoteca,medio,inactivo
HOG005649,4255,2008,0,0.85,3617,32.5,14.3,24.0,12.7,20.9,7.9,7.1,19.8,13795,25099,4059,707,45.0,5,3,1,20,0,2,0.0,-21520,hipoteca,basico,ocupado
HOG005650,6015,4694,0,0.45,2707,10.5,8.0,8.6,20.6,24.4,10.4,12.8,43.5,75623,10362,0,0,12.7,1,2,2,57,4,8,16.9,297605,propiedad,superior,ocupado
HOG005651,700,794,2457,1.16,812,33.3,23.7,9.9,15.6,10.7,0.0,9.8,0.0,21482,15378,3408,314,25.5,1,2,1,27,0,3,22.6,9286,hipoteca,medio,ocupado
HOG005652,3403,1268,2303,0.9,3063,39.9,11.5,25.4,9.0,11.8,14.6,12.5,18.4,5761,29240,5422,997,43.6,3,2,1,46,3,3,12.8,24350,alquiler,medio,ocupado
HOG005653,3727,1727,142,1.01,3764,40.1,31.8,15.9,4.8,1.2,6.4,7.9,4.2,0,21716,13954,174,75.6,3,1,1,63,0,2,2.8,83349,hipoteca,basico,ocupado
HOG005654,3755,1191,2801,1.15,4318,30.5,19.5,13.7,9.5,9.8,8.7,8.3,12.4,0,6452,1267,797,0.0,2,2,1,20,3,2,6.8,171863,hipoteca,medio,ocupado
HOG005655,2358,1695,43,0.91,2146,48.2,24.6,19.5,3.2,7.7,3.2,4.4,9.7,13553,16074,8428,1210,43.0,5,2,2,20,5,5,17.6,130342,alquiler,basico,parado
HOG005656,9871,4364,0,0.42,4146,21.5,9.7,6.4,11.1,25.3,9.1,5.9,39.5,82413,1638,3425,768,12.2,1,2,0,53,4,12,18.0,399296,propiedad,superior,ocupado
HOG005657,5779,1176,2290,1.05,6068,35.3,29.0,20.4,2.0,10.6,8.2,8.0,7.2,19697,22409,1691,754,44.3,3,1,2,39,4,0,8.0,89689,propiedad,superior,ocupado
HOG005658,5629,3438,88,0.88,4954,31.7,27.2,14.7,17.0,0.0,10.0,3.9,1.1,0,19564,9827,748,51.0,5,2,3,20,4,6,2.9,152525,hipoteca,medio,ocupado
HOG005659,2066,1676,1871,0.88,1818,36.4,23.5,20.1,17.1,7.6,8.9,4.9,0.0,12574,16151,10643,641,27.5,3,2,0,20,3,5,22.3,96385,alquiler,basico,ocupado
HOG005660,2464,3500,2449,0.99,2439,35.3,22.9,26.1,11.1,3.8,0.8,2.0,16.2,31804,24855,1398,680,35.1,2,2,0,20,1,0,10.1,98720,hipoteca,medio,ocupado
HOG005661,1228,719,585,0.84,1032,70.0,23.8,3.0,7.2,1.0,8.3,0.3,0.0,0,17388,15702,763,45.7,3,1,0,66,1,1,5.2,15979,alquiler,medio,jubilado
HOG005662,1796,2778,1356,0.82,1473,38.5,22.3,12.8,8.0,11.8,6.8,13.1,0.0,20076,36123,1901,120,27.7,2,0,1,38,0,1,21.9,-30000,hipoteca,medio,ocupado
HOG005663,2495,2286,3097,1.08,2695,41.1,28.9,16.2,16.1,8.6,2.5,16.2,13.5,18989,18354,1561,707,17.9,4,1,1,36,3,7,23.4,242719,propiedad,superior,ocupado
HOG005664,6914,5292,0,0.56,3872,8.0,11.1,11.0,12.5,6.8,3.2,4.8,40.2,72552,4559,0,0,15.6,4,2,0,82,4,6,21.6,439818,hipoteca,medio,jubilado
HOG005665,3362,2314,774,1.04,3496,31.7,36.8,11.8,8.4,17.1,3.8,6.5,0.0,30134,45760,11543,633,48.6,4,1,0,26,2,2,0.0,164348,propiedad,superior,jubilado
HOG005666,2481,1365,2467,0.82,2034,40.1,18.6,16.0,13.2,7.8,0.5,9.1,0.0,0,12821,7724,199,41.5,2,1,0,21,3,0,20.2,151257,hipoteca,medio,jubilado
HOG005667,3685,2247,2410,0.73,2690,28.4,24.2,16.9,13.0,8.5,6.2,10.4,3.5,19633,8839,2577,0,9.6,4,2,0,25,2,6,9.6,-30000,propiedad,basico,parado
HOG005668,5247,3740,0,1.05,5509,30.6,28.6,22.9,14.8,11.5,3.2,6.8,1.7,39215,22550,5370,1104,63.7,3,3,1,20,3,2,21.1,203269,propiedad,superior,inactivo
HOG005669,3833,2949,0,1.19,4561,32.3,36.9,22.1,18.9,3.5,5.9,9.9,0.0,6751,2468,10005,590,62.0,6,2,0,20,3,4,4.2,53564,alquiler,superior,ocupado
HOG005670,2786,2090,1283,0.92,2563,42.8,32.6,15.6,11.9,4.4,11.0,10.9,6.7,43626,20231,3633,0,22.2,3,1,0,20,2,3,14.0,18578,propiedad,medio,ocupado
HOG005671,4305,3309,0,1.22,5252,39.1,19.8,10.5,13.6,6.7,9.9,10.2,14.7,0,28351,3816,1001,31.4,2,2,3,35,2,5,9.3,29701,alquiler,superior,parado
HOG005672,3693,2761,425,1.07,3952,49.8,28.0,13.8,11.6,3.9,7.6,2.8,6.2,18655,23033,14318,1159,61.2,5,1,1,20,1,5,19.2,148231,propiedad,basico,ocupado
HOG005673,5227,1435,0,0.92,4809,30.1,32.8,18.0,17.3,8.0,5.0,9.5,11.6,1932,8436,8471,578,53.5,2,1,3,20,3,5,8.9,95390,alquiler,medio,ocupado
HOG005674,3198,2368,2283,0.91,2910,40.8,29.7,16.8,13.0,6.1,9.1,8.2,2.4,29266,12183,3961,1026,34.1,3,2,1,39,2,7,14.0,19854,hipoteca,basico,jubilado
HOG005675,2076,500,658,1.24,2574,46.7,34.5,13.6,20.3,3.4,8.7,3.8,0.0,1551,12293,15337,1031,49.1,1,2,0,35,2,3,15.5,-30000,hipoteca,medio,jubilado
HOG005676,2271,500,2154,1.11,2521,39.4,23.0,18.8,5.8,11.2,2.7,10.1,17.6,8450,19347,10578,239,26.3,2,1,0,20,2,2,17.8,20587,alquiler,basico,ocupado
HOG005677,3251,680,405,0.93,3023,38.3,24.5,16.8,15.4,7.7,8.9,5.5,6.4,11984,14209,13232,1103,49.6,7,2,2,20,5,2,10.7,71227,propiedad,medio,ocupado
HOG005678,2837,1292,1001,1.07,3036,22.2,17.1,19.2,10.1,4.2,2.2,11.7,0.0,25926,28759,7786,598,33.3,8,3,2,20,2,4,0.0,23019,hipoteca,basico,parado
HOG005679,700,1056,1018,1.09,763,60.1,32.6,6.5,15.1,0.3,15.5,3.3,13.4,0,12074,13098,962,28.0,2,1,1,20,2,0,0.0,7524,alquiler,basico,parado
HOG005680,700,807,976,1.07,749,55.0,39.0,16.0,15.0,4.0,1.8,5.2,0.0,11838,25817,21003,362,57.2,4,2,0,45,2,3,0.0,90456,alquiler,basico,parado
HOG005681,3744,1967,0,0.79,2958,29.7,30.3,13.4,10.1,11.2,4.8,6.0,5.9,397,21964,8500,916,56.7,6,1,1,20,3,2,16.5,109631,propiedad,basico,ocupado
HOG005682,4916,1506,3318,0.81,3982,35.5,25.2,15.9,6.3,8.4,1.6,5.9,16.5,3029,24022,3482,564,25.4,2,2,0,53,2,1,18.9,77973,propiedad,superior,jubilado
HOG005683,1513,2130,2989,0.84,1271,21.6,23.8,16.1,16.1,12.8,10.9,11.2,0.0,22919,26492,5607,334,32.1,2,2,0,25,2,5,6.8,42594,hipoteca,superior,ocupado
HOG005684,5563,514,1726,0.83,4617,22.0,26.2,21.6,8.4,14.3,10.6,12.3,19.8,18977,34243,4004,494,13.8,2,3,0,45,1,7,0.0,-5259,propiedad,basico,jubilado
HOG005685,700,1918,1024,0.9,630,70.0,26.7,12.4,11.1,4.9,1.0,3.7,0.0,7329,11756,7816,745,37.8,3,1,0,64,0,2,4.6,57181,alquiler,basico,parado
HOG005686,3041,1642,2342,0.97,2950,38.5,16.3,15.1,3.8,6.2,2.2,9.3,6.7,9381,0,3673,318,21.9,2,1,0,45,2,4,0.0,166344,propiedad,basico,ocupado
HOG005687,8667,5379,0,0.49,4247,12.5,8.0,6.5,11.2,19.5,12.7,14.7,51.1,93276,5993,0,399,1.6,2,2,2,88,5,7,18.0,595466,alquiler,superior,ocupado
HOG005688,1802,500,1464,0.9,1622,60.3,31.5,5.9,11.9,7.2,7.5,10.2,0.0,0,22563,10641,776,43.1,4,1,0,44,1,5,21.9,60507,alquiler,basico,parado
HOG005689,4366,2963,2109,1.16,5065,35.5,17.6,20.0,14.6,6.6,0.0,7.8,2.9,25766,4135,1820,418,27.9,1,3,2,25,3,0,6.8,94138,propiedad,medio,parado
HOG005690,4277,1621,2155,1.07,4576,44.2,31.1,16.4,11.8,7.0,0.0,7.3,16.2,16318,20769,5526,0,24.1,1,1,0,43,0,0,1.1,37394,alquiler,superior,ocupado
HOG005691,2704,1342,2260,0.83,2244,47.9,18.3,14.4,15.9,8.6,4.5,11.4,28.1,19662,671,9985,453,31.2,5,1,1,20,2,5,19.4,50519,propiedad,basico,ocupado
HOG005692,2681,2009,1531,0.79,2118,55.2,23.7,14.2,16.4,4.8,11.7,9.4,13.7,6033,21310,12927,281,25.9,1,0,0,20,3,4,0.2,248885,propiedad,basico,parado
HOG005693,5140,2109,359,0.95,4883,39.8,25.3,18.9,14.6,11.7,9.2,7.6,0.0,0,30542,15094,1145,47.4,2,2,1,20,1,3,12.6,-30000,propiedad,medio,jubilado
HOG005694,700,814,1724,1.05,735,37.7,41.5,9.5,8.6,4.8,6.1,8.0,0.0,0,20594,10393,680,41.1,1,1,0,39,1,3,10.0,-30000,hipoteca,medio,ocupado
HOG005695,2534,3733,1301,0.93,2357,33.9,20.1,14.6,21.1,4.4,0.0,9.8,0.0,12467,11434,4712,926,20.8,4,0,0,21,3,3,2.5,203026,propiedad,superior,ocupado
HOG005696,3249,2739,1678,0.83,2697,30.8,26.7,25.1,7.3,7.7,11.0,8.4,0.0,13814,13225,5550,873,28.5,1,1,0,20,5,8,5.6,64580,propiedad,basico,ocupado
HOG005697,5188,5238,0,0.3,1556,12.2,19.5,5.4,12.5,13.8,5.5,13.9,44.6,96665,18487,3623,0,0.0,1,2,0,69,5,9,17.8,303935,hipoteca,superior,jubilado
HOG005698,4491,1578,2281,1.23,5524,37.1,25.0,22.3,13.7,11.5,7.2,7.4,15.2,0,16487,5012,679,23.7,2,2,2,27,2,3,20.9,30196,propiedad,medio,ocupado
HOG005699,3851,1413,1461,1.21,4660,42.6,14.7,19.5,14.5,11.4,8.0,8.6,0.0,28543,26390,5862,0,49.8,5,0,2,20,2,2,3.0,134249,alquiler,superior,ocupado
HOG005700,1231,722,2088,1.15,1416,56.3,33.4,3.0,20.5,5.7,11.4,9.6,0.0,4354,9592,3189,539,84.1,2,1,1,40,1,5,0.0,115824,alquiler,basico,parado
HOG005701,4752,1774,0,1.01,4800,29.4,34.4,13.1,17.1,7.5,14.1,7.6,5.4,11703,36207,14505,895,51.2,5,1,0,20,5,3,0.0,51605,alquiler,basico,ocupado
HOG005702,6782,5183,0,0.41,2781,14.4,20.5,3.5,7.8,19.5,4.9,5.9,39.0,86250,6701,5901,352,0.0,1,3,3,65,6,7,3.3,497070,propiedad,medio,ocupado
HOG005703,4765,1555,2617,0.79,3764,29.4,27.8,11.9,14.6,8.7,3.3,7.7,8.5,0,2438,3822,558,44.7,3,2,1,29,2,4,2.2,-5918,propiedad,basico,ocupado
HOG005704,4332,2207,0,0.84,3639,44.1,25.3,20.2,16.2,10.1,7.5,8.6,0.0,14726,26091,6220,546,31.9,7,3,2,20,5,7,12.4,-30000,hipoteca,superior,jubilado
HOG005705,3936,500,2434,0.99,3897,44.5,20.7,14.6,17.8,19.2,6.7,9.4,15.0,14986,17660,7719,184,12.0,1,2,1,20,2,5,10.4,24749,propiedad,basico,ocupado
HOG005706,3835,2249,56,1.03,3950,27.1,25.9,22.7,13.8,5.3,10.0,7.8,0.9,7179,31392,11983,1190,32.0,4,1,2,20,2,2,8.3,124870,alquiler,basico,ocupado
HOG005707,3894,1098,1437,0.96,3738,37.3,33.1,18.2,13.4,2.9,6.7,8.8,18.3,0,27975,0,437,28.1,2,2,0,37,1,4,3.2,-30000,propiedad,superior,ocupado
HOG005708,3353,2999,151,1.15,3856,44.8,31.1,6.2,19.7,2.5,7.5,4.8,19.4,17502,34668,15880,818,44.5,6,0,0,20,2,5,3.1,154059,hipoteca,basico,ocupado
HOG005709,6538,5024,44,0.58,3792,9.2,8.0,3.0,18.0,18.4,5.7,11.2,48.1,85026,13585,1320,395,0.0,3,2,1,65,4,5,6.4,445748,propiedad,superior,ocupado
HOG005710,2538,2325,2616,0.86,2183,39.3,26.2,10.4,13.1,8.0,2.0,6.2,1.3,2379,7160,8323,176,33.8,2,3,2,20,1,6,8.4,60026,propiedad,medio,ocupado
HOG005711,4694,2370,2031,0.8,3755,19.6,26.5,18.7,6.6,4.7,7.4,5.9,0.7,29024,23067,7196,1126,57.1,3,1,0,20,1,4,28.1,175942,propiedad,basico,parado
HOG005712,3783,2606,81,0.97,3670,25.4,29.5,22.3,12.9,9.5,4.0,7.6,15.1,25888,28765,11182,808,68.8,5,2,1,20,4,6,18.3,70191,propiedad,basico,jubilado
HOG005713,3489,1594,1813,0.92,3210,35.4,19.5,16.4,8.1,11.4,2.4,7.5,28.2,12588,24551,5745,553,21.0,4,2,1,34,1,2,0.0,12173,hipoteca,medio,ocupado
HOG005714,7738,2407,0,0.94,7274,37.7,38.2,18.8,10.2,13.2,9.5,1.3,6.5,19214,23890,8514,1260,54.7,4,2,0,20,1,0,9.2,53235,alquiler,basico,ocupado
HOG005715,756,500,484,1.22,922,59.9,21.0,4.5,17.3,5.2,9.3,2.8,0.0,0,14487,7823,635,41.4,5,0,0,31,1,4,9.0,-30000,alquiler,medio,jubilado
HOG005716,1959,1304,228,1.3,2547,39.0,40.0,11.8,16.0,5.5,3.4,7.7,0.0,0,21816,6388,561,51.9,3,0,0,42,0,0,0.0,-30000,alquiler,medio,inactivo
HOG005717,3642,1009,2460,0.76,2768,34.1,27.7,11.4,16.3,10.8,3.8,3.8,14.7,0,14310,5247,717,51.4,3,3,1,20,3,5,21.8,-30000,alquiler,superior,ocupado
HOG005718,7980,5032,335,0.62,4948,12.2,8.0,6.7,8.5,17.8,16.7,12.2,49.8,96251,0,0,86,1.8,1,2,1,75,3,8,14.9,448423,propiedad,medio,ocupado
HOG005719,8047,5302,0,0.3,2414,8.5,8.3,3.0,15.8,23.9,16.6,6.4,45.0,92480,12237,0,0,20.6,1,2,1,56,4,10,18.4,291370,propiedad,medio,ocupado
HOG005720,2494,2501,2662,1.02,2544,33.8,32.5,13.7,3.2,5.6,8.0,7.7,0.0,32659,20168,3594,315,25.0,3,1,1,31,1,3,4.9,195750,propiedad,basico,ocupado
HOG005721,1749,2014,1917,0.79,1382,18.8,22.0,15.7,10.2,6.5,8.4,7.7,16.0,7929,11228,3472,466,32.9,1,1,3,47,3,2,6.8,198537,hipoteca,medio,ocupado
HOG005722,3421,3565,0,1.11,3797,38.8,26.1,22.1,5.6,4.1,1.7,8.9,3.5,19476,12777,9612,1171,66.7,2,2,0,20,2,6,11.2,202355,hipoteca,medio,ocupado
HOG005723,4989,1970,0,0.84,4191,32.0,8.0,19.2,2.3,10.9,4.9,11.0,0.0,16844,40316,12238,1289,63.9,3,2,0,20,4,7,0.0,4653,hipoteca,medio,ocupado
