id_parcela,ph_suelo,materia_organica_pct,carbono_organico_pct,nitrogeno_ppm,fosforo_ppm,potasio_ppm,calcio_ppm,magnesio_ppm,azufre_ppm,conductividad_electrica,cic,caliza_activa_pct,arcilla_pct,arena_pct,limo_pct,humedad_suelo_pct,capacidad_campo_pct,profundidad_suelo_cm,pendiente_pct,altitud_m,precipitacion_anual_mm,temp_media_c,temp_min_invierno_c,temp_max_verano_c,radiacion_anual,evapotranspiracion_mm,indice_aridez,orientacion,tipo_suelo
PAR006980,9.0,0.4,2.24,24,16,142,1547,270,22.9,1.58,15.3,12.7,28.4,27.4,28.0,11.5,43.3,23,20.9,99,277,21.2,0.4,30.2,1743,1341,0.37,N,arcilloso
PAR006981,8.6,1.7,1.58,16,18,57,300,149,31.4,2.72,12.8,17.4,32.6,45.7,18.4,12.2,31.3,15,17.3,650,409,18.6,0.3,32.8,1623,1136,0.22,O,arcilloso
PAR006982,8.4,2.7,1.4,19,21,152,797,260,18.0,1.59,20.9,12.5,8.6,44.6,36.7,17.8,45.5,55,12.2,122,635,17.6,-1.0,35.5,1524,924,0.47,E,arenoso
PAR006983,8.8,0.5,1.32,2,19,46,800,40,19.6,2.72,20.1,28.6,38.0,27.1,24.6,5.0,45.4,15,21.2,149,624,19.8,0.6,32.4,1613,1032,0.58,S,arcilloso
PAR006984,5.9,2.9,1.8,39,26,241,714,208,4.0,0.88,16.6,10.3,35.7,51.3,5.0,22.2,28.1,88,0.0,0,929,17.2,8.6,26.6,1033,732,0.72,N,franco
PAR006985,7.7,0.3,1.33,17,4,86,1017,40,21.9,1.33,23.5,12.3,28.9,43.8,25.5,14.6,38.5,84,24.4,592,502,16.3,-1.3,43.9,1804,922,0.58,N,franco
PAR006986,7.2,0.5,1.75,13,15,113,1907,55,16.7,0.59,28.5,15.4,23.0,50.5,22.5,9.9,51.9,42,17.6,553,390,12.4,4.4,36.8,1703,1147,0.59,N,franco
PAR006987,5.9,1.9,0.76,16,19,40,693,110,17.1,0.88,18.7,6.9,41.9,90.0,58.6,23.5,50.1,46,8.5,317,386,16.6,2.3,33.9,1825,835,0.52,S,arcilloso
PAR006988,6.8,1.0,1.83,2,2,40,1601,102,23.0,1.27,14.9,23.6,36.8,49.6,15.2,10.2,41.0,41,29.7,48,150,21.6,-1.9,32.6,1418,1115,0.11,S,calcareo
PAR006989,5.2,3.8,1.91,36,43,181,1045,260,28.4,0.61,19.2,0.0,22.8,24.9,5.0,24.0,27.2,139,0.0,56,961,17.7,6.6,35.1,1555,801,1.09,N,arcilloso
PAR006990,6.0,4.4,2.87,39,27,211,670,277,2.0,0.95,10.4,0.7,34.4,61.8,5.0,28.5,22.8,101,12.1,0,675,16.1,1.6,29.9,1613,997,0.79,S,franco
PAR006991,8.8,1.3,2.53,2,9,164,1328,274,25.7,1.91,17.6,22.2,38.8,37.7,24.0,10.3,36.8,21,18.8,368,150,15.9,-5.8,35.8,1431,1093,0.48,S,arcilloso
PAR006992,6.8,5.0,0.63,40,29,197,1985,334,20.2,0.1,19.9,3.9,15.5,83.3,18.2,29.5,43.8,106,5.5,752,785,9.6,13.0,39.5,2200,1111,1.15,N,arcilloso
PAR006993,6.9,1.6,1.95,18,10,217,1047,76,13.5,1.38,18.0,8.0,18.9,45.9,49.1,5.0,45.7,58,18.4,355,698,15.8,0.3,45.2,2070,906,0.3,N,arenoso
PAR006994,5.7,3.8,1.62,48,28,208,2249,243,14.3,1.36,23.3,1.3,19.1,59.3,25.3,31.8,45.5,133,4.6,383,855,16.1,3.6,34.5,1587,803,1.45,O,arcilloso
PAR006995,6.7,2.9,1.79,34,33,310,2698,312,10.1,0.28,20.9,0.0,20.4,49.3,42.8,20.4,42.3,140,0.9,1250,945,12.5,2.6,37.0,1933,955,1.26,N,franco
PAR006996,7.9,0.6,2.69,6,2,145,1059,130,18.6,2.13,26.5,23.2,49.1,40.0,12.1,7.8,32.2,45,13.0,0,301,20.2,-3.6,31.2,1582,1318,0.15,O,arcilloso
PAR006997,5.7,4.9,2.9,22,30,248,300,218,2.0,0.1,6.7,0.0,42.4,28.8,5.0,36.1,38.8,95,8.7,145,690,18.3,-0.1,28.5,1548,1126,1.07,N,calcareo
PAR006998,8.1,0.3,1.71,3,9,116,825,157,29.2,2.15,21.0,19.6,32.9,9.4,18.7,5.0,38.9,15,14.5,40,326,18.2,0.2,25.4,1586,921,0.38,S,franco
PAR006999,6.4,4.3,2.04,33,39,198,1216,159,3.3,0.1,12.2,0.7,40.8,44.2,17.6,38.4,22.0,88,2.9,0,877,19.3,6.7,27.4,1153,741,0.84,O,calcareo
PAR007000,6.1,4.0,1.37,34,32,162,300,199,2.0,0.78,11.5,15.8,30.5,38.0,5.0,26.6,36.2,56,16.9,309,678,19.3,5.4,28.3,1453,959,0.77,N,arcilloso
PAR007001,8.7,1.1,1.59,11,13,138,1254,99,23.4,2.48,10.9,12.2,39.3,32.6,12.2,11.9,43.3,26,13.2,119,515,20.1,-5.7,36.7,1622,1163,0.19,E,arenoso
PAR007002,6.5,3.6,0.71,42,29,198,1349,425,17.5,0.91,21.7,1.8,30.0,54.0,28.4,33.0,54.0,95,6.7,1094,1022,14.6,10.7,37.4,1831,921,0.93,E,arcilloso
PAR007003,6.1,5.2,2.76,30,18,227,1647,197,6.5,0.95,11.7,0.8,38.0,33.7,5.0,41.0,21.9,105,11.3,354,654,19.4,-2.2,33.2,1223,743,0.7,E,arenoso
PAR007004,6.4,6.3,1.66,52,34,215,2187,417,24.8,0.67,25.6,0.0,15.7,71.9,42.0,26.5,50.7,100,0.0,1183,757,10.4,7.9,30.3,1957,915,1.33,S,arenoso
PAR007005,5.8,5.0,0.9,30,28,316,2288,462,7.3,0.44,26.1,8.8,28.7,66.3,33.1,31.1,41.8,79,0.0,930,1072,10.5,1.9,37.6,2098,767,1.07,N,arenoso
PAR007006,6.8,1.3,1.37,16,20,126,1110,250,17.4,1.42,14.9,17.8,26.3,37.5,54.0,15.9,40.6,45,24.5,0,366,18.4,-2.4,43.9,1553,943,0.31,S,arcilloso
PAR007007,5.2,2.5,1.8,44,35,275,727,176,11.1,0.1,9.7,2.1,40.2,42.7,5.0,29.1,28.3,109,0.3,517,985,21.5,5.5,27.1,1197,1086,0.58,S,arcilloso
PAR007008,5.5,3.3,1.23,30,41,202,2921,386,13.1,0.1,22.3,12.5,3.0,65.3,32.4,31.5,47.8,70,0.0,1019,985,11.0,6.4,35.5,1876,680,0.91,E,arcilloso
PAR007009,6.2,4.2,2.22,38,22,220,300,236,14.2,1.1,15.9,1.1,48.4,45.0,5.0,31.2,24.6,112,9.0,0,747,18.2,10.1,33.2,1592,928,0.74,E,franco
PAR007010,6.9,2.5,1.11,8,3,124,1587,170,13.5,2.23,16.0,10.9,32.8,44.9,30.6,18.6,43.7,21,10.2,745,440,18.5,2.6,41.6,1791,1141,0.2,N,arcilloso
PAR007011,5.8,5.2,0.92,30,32,277,1702,493,16.0,0.92,30.3,3.0,20.8,61.7,29.3,26.9,48.1,109,0.0,1018,796,9.0,6.5,33.4,1980,874,1.2,S,arcilloso
PAR007012,9.0,0.3,1.73,2,3,51,301,160,24.8,1.63,14.8,19.5,47.0,19.6,29.6,10.1,23.0,74,11.1,0,471,20.2,-0.6,33.5,1457,629,0.4,E,arenoso
PAR007013,7.1,4.3,1.5,44,31,256,3464,533,13.4,0.64,30.8,1.2,20.6,65.2,38.4,24.7,53.3,150,5.3,1103,831,8.9,3.7,27.1,2164,781,1.07,E,arenoso
PAR007014,5.7,3.1,1.55,25,28,290,2346,361,13.3,0.84,24.5,0.0,8.5,59.2,32.4,26.0,50.3,88,0.0,739,510,10.5,6.3,34.4,1933,803,0.99,O,franco
PAR007015,6.2,1.4,1.2,22,20,108,2289,166,23.4,1.15,8.0,14.3,14.9,33.6,47.0,23.7,51.1,51,5.6,715,706,15.3,0.1,33.5,1793,1079,0.52,E,franco
PAR007016,8.8,1.2,2.63,7,2,97,300,124,24.9,2.65,22.3,11.9,47.1,46.5,35.0,13.9,40.3,54,22.3,368,499,22.0,-1.2,28.4,1627,1111,0.13,N,franco
PAR007017,9.0,0.3,1.61,2,5,169,1100,223,26.6,1.58,22.2,13.2,21.6,22.2,22.5,14.2,49.5,44,27.0,219,309,19.1,4.3,29.1,1444,1093,0.1,O,arcilloso
PAR007018,6.5,5.7,1.06,37,30,244,2336,427,8.4,2.03,25.1,0.0,19.4,56.1,24.3,32.9,47.3,97,0.4,976,934,9.0,8.7,28.3,1683,741,1.19,N,franco
PAR007019,6.0,3.4,1.92,39,33,256,300,389,16.4,0.27,15.3,4.5,25.9,34.3,5.0,26.7,21.6,76,2.0,139,696,18.5,2.8,32.9,1579,864,0.71,N,franco
PAR007020,9.0,1.0,2.2,17,9,78,1633,48,27.0,1.52,13.2,14.5,41.5,35.6,7.0,25.4,27.9,44,25.3,383,298,19.2,0.8,26.6,1570,1271,0.64,S,arcilloso
PAR007021,6.8,4.9,0.75,30,23,266,2437,301,15.4,0.4,20.5,0.0,26.5,68.3,33.0,19.9,47.9,125,8.1,732,878,10.9,9.3,36.7,1612,612,0.59,O,franco
PAR007022,8.5,0.3,1.98,2,10,40,1105,209,28.6,2.13,21.1,17.6,33.7,40.9,19.5,8.3,37.4,15,24.4,306,453,15.0,3.9,35.4,1700,852,0.2,N,arcilloso
PAR007023,5.3,4.7,0.64,35,39,241,2972,420,12.7,0.15,23.7,10.2,16.0,52.3,29.5,28.8,42.7,89,14.6,1329,748,11.4,11.1,32.6,1869,955,1.08,N,arenoso
PAR007024,4.6,4.3,2.35,39,34,178,300,301,13.7,0.51,22.4,0.0,40.4,27.9,5.0,28.6,12.1,89,0.9,0,776,21.2,8.2,30.5,1509,1058,0.86,O,arcilloso
PAR007025,9.0,1.0,2.02,10,2,40,950,83,28.3,2.07,19.4,21.2,26.6,18.3,23.5,5.8,19.9,18,24.3,162,476,19.0,-2.2,32.2,1786,1142,0.21,S,franco
PAR007026,5.4,3.8,0.21,41,25,263,1742,289,13.6,0.48,14.7,3.2,24.0,56.0,20.8,36.9,47.6,64,11.6,678,587,9.8,7.4,37.2,1954,801,1.02,E,franco
PAR007027,6.2,5.6,1.08,45,19,223,2727,343,26.4,0.57,21.0,0.0,3.4,49.8,16.4,39.1,29.2,134,0.0,866,1010,9.6,4.6,33.2,2033,608,1.58,E,franco
PAR007028,6.2,4.4,0.84,46,18,253,2792,254,21.4,1.17,17.8,13.2,15.6,84.6,43.0,32.0,43.7,102,14.5,946,1050,17.3,7.9,34.9,1944,828,1.03,O,franco
PAR007029,7.4,0.3,2.36,6,4,166,1514,203,26.4,2.22,15.8,18.4,41.0,27.5,28.7,5.0,38.4,27,26.2,49,323,18.6,-0.4,30.0,1818,1152,0.1,S,franco
PAR007030,6.3,4.2,1.53,38,26,242,3154,373,16.7,0.1,26.1,9.4,3.2,63.2,34.9,44.1,54.3,132,5.2,1259,940,11.7,5.0,30.8,1926,855,0.68,O,calcareo
PAR007031,6.8,3.2,1.44,25,17,161,1264,133,6.4,1.13,15.2,7.6,30.8,37.0,25.5,20.7,55.0,30,16.7,703,799,20.3,1.3,40.5,2137,909,0.69,O,calcareo
PAR007032,6.0,4.3,2.26,32,35,231,1176,255,12.6,0.45,9.1,1.7,24.5,55.0,5.0,28.4,25.6,93,0.0,71,964,15.3,5.8,24.2,1348,1065,0.97,S,calcareo
PAR007033,8.9,0.3,1.43,2,21,137,1191,164,19.1,1.24,18.8,20.0,35.4,17.6,21.5,9.8,38.0,55,20.4,67,280,16.0,0.6,36.5,1282,969,0.1,O,arcilloso
PAR007034,7.8,1.0,1.84,8,2,131,1465,162,28.0,1.71,15.5,23.3,42.8,9.0,11.2,9.4,31.8,40,26.7,484,150,19.8,4.7,33.7,1395,892,0.15,N,arcilloso
PAR007035,8.9,1.2,1.97,5,13,40,1645,158,27.2,1.78,17.0,14.1,37.4,48.0,19.4,13.2,33.9,15,26.3,299,289,23.0,-3.5,33.5,1737,1128,0.39,S,calcareo
PAR007036,6.7,1.4,0.73,14,4,49,715,96,16.7,1.13,20.8,7.5,19.0,55.8,55.6,13.3,44.9,76,18.6,516,405,22.0,-2.2,37.8,1746,897,0.4,N,franco
PAR007037,9.0,3.0,2.37,9,7,102,1001,310,28.5,1.47,11.5,25.2,53.0,18.1,30.6,5.0,37.7,36,17.3,461,277,16.9,-2.3,24.5,1415,1405,0.21,N,arcilloso
PAR007038,5.4,3.4,1.87,37,32,281,1020,264,4.5,0.1,15.7,0.5,29.9,43.7,5.0,38.2,27.6,86,0.0,0,1077,12.6,1.4,29.3,1614,822,0.91,N,franco
PAR007039,7.4,2.1,1.68,11,7,111,300,111,12.8,0.96,15.2,16.9,19.3,36.5,45.6,13.3,49.7,18,11.0,845,766,21.8,3.9,37.8,1880,1219,0.37,E,arcilloso
PAR007040,8.2,0.3,1.76,9,14,80,1324,242,18.7,1.66,17.1,19.5,32.6,34.8,14.9,10.6,26.2,15,26.2,63,181,22.8,2.2,33.8,1541,1040,0.5,O,arcilloso
PAR007041,7.5,1.6,1.3,5,13,119,1391,101,32.0,1.41,16.9,15.8,22.3,31.3,5.0,17.1,46.3,50,16.1,168,458,18.6,-5.2,33.6,1494,1043,0.1,N,arcilloso
PAR007042,4.7,4.0,1.77,40,35,242,300,226,4.3,0.1,16.7,2.1,29.4,39.4,5.0,35.1,33.0,93,0.0,92,711,19.7,7.2,33.0,1572,711,0.9,O,franco
PAR007043,8.1,1.9,1.63,16,16,145,327,84,9.4,1.59,24.3,4.8,40.0,29.0,22.8,27.2,55.0,16,22.3,455,698,17.4,-1.5,32.6,2005,1096,0.41,E,franco
PAR007044,7.2,1.4,0.66,13,10,116,881,147,17.3,1.46,17.3,11.0,22.0,51.0,41.9,7.2,55.0,53,14.0,130,263,19.9,6.1,34.5,1886,847,0.29,S,calcareo
PAR007045,6.0,4.2,0.92,35,32,291,2097,232,14.7,0.1,19.9,0.7,3.0,65.1,31.9,40.9,40.0,97,3.8,1023,834,11.1,9.3,38.0,1885,795,1.08,S,franco
PAR007046,5.3,4.3,2.15,39,25,188,334,214,4.8,0.1,21.7,5.3,37.3,43.1,5.0,20.6,29.8,85,0.0,375,599,17.1,-0.3,29.8,1633,879,1.0,N,calcareo
PAR007047,5.5,4.3,1.69,37,36,192,1185,316,19.0,0.69,19.3,1.1,41.5,7.0,5.0,30.8,41.3,93,0.0,0,753,16.2,-4.9,28.6,1209,640,0.88,S,arcilloso
PAR007048,7.6,0.3,1.78,6,9,41,1130,261,27.5,1.69,17.8,19.2,26.2,25.0,23.1,13.8,30.5,30,14.3,436,390,17.0,0.4,31.8,1648,1213,0.41,E,franco
PAR007049,6.7,3.5,1.05,34,16,106,685,126,17.9,1.93,8.9,17.9,38.3,19.5,49.3,12.5,45.4,25,11.8,425,185,16.7,3.2,37.5,1833,1281,0.55,O,arcilloso
PAR007050,6.9,3.1,1.62,2,8,182,300,173,18.3,2.1,15.4,12.3,25.2,50.9,37.8,15.1,54.4,31,15.7,689,405,16.0,1.3,39.6,1755,1057,0.32,N,calcareo
PAR007051,6.5,4.6,2.02,44,41,275,2147,342,3.2,0.53,27.1,5.6,3.0,53.6,43.3,45.0,40.6,133,0.0,1198,1035,11.2,7.7,34.1,2138,756,1.08,N,arenoso
PAR007052,5.9,3.1,1.7,25,26,259,300,330,12.3,0.45,21.2,4.1,32.6,37.5,5.0,29.6,26.5,118,0.0,99,321,19.3,7.6,27.7,1615,826,0.54,O,franco
PAR007053,8.0,0.3,2.32,2,11,76,1145,188,20.3,2.4,13.5,19.9,34.1,31.5,34.5,8.4,36.1,19,23.4,478,495,16.9,0.8,34.2,1403,1124,0.1,E,calcareo
PAR007054,7.6,2.0,1.81,15,7,84,1192,40,26.8,1.3,18.7,21.2,33.3,21.9,15.4,17.4,55.0,15,9.7,599,189,14.5,-1.4,36.6,1780,875,0.79,O,calcareo
PAR007055,8.6,2.8,1.98,2,9,156,1253,170,28.2,1.96,18.6,21.1,27.3,27.9,21.3,14.2,36.6,17,15.6,377,256,21.3,-0.2,31.8,1263,1093,0.25,N,franco
PAR007056,9.0,1.6,1.84,5,7,87,1173,106,27.1,3.31,12.2,21.2,28.4,30.4,14.1,9.7,38.0,29,21.3,0,218,18.7,1.1,33.4,1678,936,0.25,E,arcilloso
PAR007057,8.3,0.3,1.8,3,7,109,1330,320,28.3,1.2,18.7,11.2,20.5,16.8,23.2,14.7,28.5,31,22.9,582,150,18.6,-1.7,24.5,1273,1217,0.1,N,franco
PAR007058,6.8,0.7,3.36,20,2,126,1685,153,6.7,0.82,13.0,10.1,31.7,54.3,43.5,23.0,55.0,59,10.5,150,442,14.3,-1.7,37.5,1604,1094,0.6,E,calcareo
PAR007059,5.2,3.5,1.83,41,26,210,300,231,2.0,0.2,15.1,0.0,26.0,33.3,5.0,30.0,24.6,125,10.4,31,521,19.3,8.9,31.1,1517,938,0.8,N,arcilloso
PAR007060,7.5,2.6,1.16,3,8,116,300,136,19.8,1.21,14.4,6.8,13.2,34.4,46.1,22.7,46.6,35,22.7,670,440,17.8,1.0,36.5,2026,1034,0.1,S,franco
PAR007061,7.7,0.6,1.91,18,9,118,947,150,34.8,1.12,18.1,16.8,51.2,38.5,16.9,5.0,37.0,30,25.0,540,247,18.5,1.8,28.9,1610,854,0.23,E,franco
PAR007062,6.3,3.7,1.04,37,33,309,1504,422,10.0,0.1,18.7,0.9,12.6,54.8,23.0,28.6,38.0,83,2.9,799,764,12.5,4.5,27.1,2200,872,0.76,O,franco
PAR007063,6.5,5.5,1.83,41,24,207,2387,294,19.0,0.53,25.6,4.3,31.0,46.8,34.4,21.5,42.4,72,0.7,1314,591,7.9,7.7,32.5,2200,805,1.14,S,franco
PAR007064,6.4,4.3,0.82,48,24,279,2887,324,14.4,0.1,26.3,0.5,34.6,50.4,27.7,39.0,32.0,86,0.0,922,1241,12.1,6.4,35.7,1855,762,0.93,N,arenoso
PAR007065,6.4,4.8,2.48,42,29,260,1071,299,3.8,0.84,14.1,9.0,20.7,31.8,5.0,37.3,15.3,77,0.0,0,774,17.5,8.0,28.5,1461,880,0.6,N,franco
PAR007066,7.9,2.6,1.22,18,14,121,1356,125,18.3,0.92,33.6,9.3,8.5,40.2,23.0,11.9,38.7,49,13.4,400,345,18.1,4.7,40.4,1645,1065,0.6,E,franco
PAR007067,5.5,3.6,0.1,40,35,185,1965,324,9.4,0.38,19.0,6.7,16.7,90.0,41.5,37.1,49.8,67,7.2,719,511,10.6,8.6,34.7,1933,818,1.28,O,arcilloso
PAR007068,5.1,3.2,2.45,28,31,227,625,198,11.8,0.28,12.7,0.0,51.1,25.3,5.0,36.5,11.0,111,1.5,435,653,10.0,4.2,30.6,1669,878,0.9,S,calcareo
PAR007069,8.0,0.3,1.53,16,6,83,1716,136,34.3,1.97,16.7,17.2,55.5,24.7,34.7,7.9,20.3,15,17.5,155,298,13.1,-2.0,32.5,1698,1104,0.27,O,franco
PAR007070,6.5,5.3,0.83,46,29,232,2185,379,12.4,0.65,14.8,3.8,27.7,75.6,28.5,42.6,38.5,96,7.1,739,830,13.1,5.3,31.1,1650,766,0.93,E,franco
PAR007071,7.3,1.0,2.41,6,9,61,2086,145,12.6,1.96,17.8,14.5,39.3,31.3,24.1,16.9,10.5,35,24.4,378,198,20.5,4.1,32.9,1583,1033,0.51,N,franco
PAR007072,5.4,3.6,1.95,34,26,273,300,313,6.1,1.89,8.4,0.0,27.9,40.5,5.0,25.9,18.3,32,0.0,304,594,16.1,4.7,29.7,1608,871,0.81,N,calcareo
PAR007073,7.4,0.3,1.68,11,2,130,1104,192,20.1,1.61,20.1,15.9,31.0,23.8,23.4,15.9,50.7,15,8.0,0,568,23.7,-4.5,24.7,1520,1129,0.13,N,arcilloso
PAR007074,6.2,4.5,1.15,29,36,314,3058,340,6.8,1.14,23.1,0.0,23.1,67.4,20.6,33.6,50.4,109,0.0,1063,1154,9.5,8.7,39.7,1910,888,0.84,O,arenoso
PAR007075,6.1,4.0,1.47,40,24,304,300,215,2.3,1.4,14.3,4.2,38.0,24.3,5.0,23.6,23.9,104,10.0,268,541,21.7,3.7,28.1,1411,979,0.9,S,calcareo
PAR007076,7.9,0.3,2.42,11,4,40,1737,267,14.3,1.37,17.6,21.1,37.1,42.2,27.9,10.4,30.7,26,29.5,483,150,21.4,-2.0,30.0,1515,1134,0.4,E,franco
PAR007077,7.2,2.3,1.45,10,2,215,805,159,20.6,1.75,20.1,20.0,19.7,33.6,45.6,21.9,37.5,15,5.0,428,242,19.6,6.1,30.4,2020,1158,0.65,S,franco
PAR007078,5.9,3.6,0.41,38,24,343,2318,240,14.9,0.1,29.5,2.8,12.3,65.6,35.2,44.8,46.8,66,7.0,1084,1068,11.2,9.4,29.6,1833,500,1.08,O,franco
PAR007079,8.7,2.6,1.78,4,26,77,300,57,20.3,2.82,18.4,20.0,36.4,13.8,10.3,14.2,34.1,15,21.7,457,150,21.0,-1.9,27.0,1746,1079,0.33,E,arcilloso
PAR007080,5.7,3.1,1.31,38,35,337,1816,285,12.1,0.64,23.6,4.8,37.3,61.1,42.7,24.7,31.6,105,0.0,1385,658,11.4,5.0,32.0,2200,532,1.01,S,franco
PAR007081,6.7,4.9,1.74,35,24,269,2958,301,24.3,1.12,17.4,9.3,21.3,69.0,28.2,31.5,42.9,80,5.5,989,828,8.9,9.4,31.5,1777,1061,1.19,S,franco
PAR007082,5.9,4.3,2.7,32,36,255,300,208,6.3,0.56,20.0,3.4,33.9,14.1,5.0,29.0,19.0,103,12.3,197,511,18.3,10.3,29.9,1321,628,0.88,N,franco
PAR007083,5.2,3.2,1.61,39,19,235,843,128,11.0,0.11,19.8,2.7,15.1,18.7,5.0,27.9,20.1,101,2.1,476,888,20.2,2.4,32.3,1526,1061,1.1,S,franco
PAR007084,4.7,4.6,2.16,30,32,192,300,353,10.8,0.94,11.0,7.6,26.8,34.8,5.0,22.2,17.8,120,0.0,0,806,14.0,4.7,27.5,1513,636,1.25,N,franco
PAR007085,7.0,2.2,2.98,27,19,142,617,165,18.8,1.98,17.8,12.3,19.9,51.2,38.9,21.1,47.8,76,19.1,261,541,15.6,3.4,33.2,1993,948,0.55,N,franco
PAR007086,5.3,4.9,1.34,24,29,212,2089,387,13.0,0.15,28.7,0.0,31.6,56.2,17.2,30.3,34.6,81,13.0,734,689,8.4,4.1,40.5,1848,566,1.26,N,calcareo
PAR007087,6.9,2.5,1.54,15,13,161,938,40,19.9,1.06,18.6,14.2,24.4,26.4,26.7,12.5,55.0,15,27.7,433,273,20.2,4.0,40.7,1799,1165,0.34,N,franco
PAR007088,5.7,5.5,0.91,39,28,285,2399,311,16.5,0.83,27.9,0.8,17.9,68.1,19.2,43.5,41.8,127,3.0,997,906,8.5,7.8,33.8,1948,730,0.79,S,arcilloso
PAR007089,6.9,3.0,0.73,18,23,185,1632,136,21.1,1.45,19.2,1.0,25.1,16.5,46.6,18.1,51.7,55,17.3,136,509,19.0,5.1,39.8,1797,806,0.42,O,arcilloso
PAR007090,9.0,0.3,1.59,12,15,133,1086,60,30.5,1.94,19.5,19.5,40.4,56.6,10.3,5.0,34.8,15,25.8,304,299,24.9,-5.5,27.7,1665,1117,0.53,N,arenoso
PAR007091,6.2,2.9,1.8,44,28,263,537,202,13.3,0.15,16.7,0.0,34.6,19.4,5.0,24.9,37.5,115,13.6,104,662,15.0,-3.8,33.1,1386,734,1.31,S,arenoso
PAR007092,6.6,1.0,2.69,22,17,104,1405,82,18.1,1.87,23.2,8.7,44.3,6.7,34.9,5.0,47.0,15,23.8,477,407,19.2,0.9,29.9,1218,878,0.52,N,arcilloso
PAR007093,6.5,3.3,1.91,23,18,240,1239,134,4.2,1.22,18.6,2.5,33.4,37.3,5.0,36.3,25.0,84,0.0,0,479,21.5,2.2,33.1,1365,694,0.49,N,arcilloso
PAR007094,4.7,3.4,2.42,24,36,261,1038,199,5.8,0.78,11.3,0.0,35.3,43.7,5.0,21.7,15.5,88,0.0,178,553,13.3,7.0,30.2,1715,828,0.73,O,arcilloso
PAR007095,5.9,5.5,1.87,41,35,315,2383,390,13.0,0.57,18.9,6.5,8.4,50.1,24.9,31.5,37.0,66,0.0,726,656,12.5,3.1,39.6,1927,977,1.05,N,arenoso
PAR007096,8.7,1.4,2.06,3,16,63,1400,213,24.6,2.83,15.0,20.8,31.6,31.4,12.1,13.6,32.4,15,14.0,347,150,23.8,-0.9,35.4,1569,935,0.1,E,arcilloso
PAR007097,7.9,0.9,1.65,19,12,80,1444,148,28.2,1.97,10.7,20.7,18.7,18.1,16.2,9.7,22.7,15,17.4,681,296,24.3,-0.0,24.2,1326,893,0.27,O,calcareo
PAR007098,7.4,3.0,1.31,2,13,60,1473,182,21.9,0.8,17.3,0.1,35.8,18.7,31.3,16.0,52.8,56,8.2,517,598,20.2,-1.0,42.8,1875,782,0.92,O,franco
PAR007099,6.2,2.6,1.22,7,2,86,1129,40,14.4,1.28,21.0,15.9,23.6,66.7,53.9,23.0,45.3,108,23.2,583,461,21.8,2.5,38.4,1712,879,0.32,O,calcareo
PAR007100,5.7,4.2,0.99,40,26,243,2671,301,9.9,1.74,19.7,0.0,19.3,52.0,18.5,35.0,47.7,95,0.6,883,1119,13.0,10.0,35.2,1816,803,1.12,S,franco
PAR007101,5.6,2.9,2.12,39,32,165,300,275,14.4,0.23,7.6,3.7,26.7,12.6,5.0,34.8,21.7,93,5.6,611,934,15.4,4.5,23.6,1366,578,1.0,N,calcareo
PAR007102,5.1,5.5,1.32,38,21,246,300,295,3.1,1.8,14.2,0.0,18.4,13.0,5.0,19.5,29.0,109,4.1,0,847,16.6,3.5,22.4,1413,736,0.92,N,franco
PAR007103,6.6,3.1,2.1,39,22,257,300,264,9.1,0.46,17.1,5.8,25.3,18.3,5.0,25.4,22.6,75,0.0,186,629,13.3,10.1,32.2,1550,975,0.6,S,arcilloso
PAR007104,7.4,1.8,1.99,17,8,112,1724,97,28.4,2.19,20.3,15.0,29.3,17.5,25.4,6.6,41.9,15,16.4,668,150,16.9,-3.2,28.7,1680,1114,0.1,N,arcilloso
PAR007105,5.6,2.6,0.8,31,25,255,343,192,7.8,0.1,15.1,2.1,27.2,21.7,5.0,21.8,33.0,83,17.1,0,691,19.2,0.6,24.6,1626,934,0.62,N,arenoso
PAR007106,5.6,3.9,0.99,46,36,266,1523,369,14.6,0.81,25.6,0.5,3.0,44.5,29.3,44.2,43.2,36,3.8,913,1104,12.1,7.5,34.1,1799,840,1.43,S,franco
PAR007107,6.2,5.9,1.48,41,41,208,2645,291,12.6,0.32,22.0,7.2,12.6,52.4,22.9,32.2,30.9,89,2.2,855,878,11.0,11.1,23.4,1956,892,0.84,N,franco
PAR007108,7.6,0.3,2.48,2,3,40,1854,199,23.7,1.36,11.5,9.2,38.0,36.6,14.3,12.6,28.9,32,11.8,348,152,19.3,-0.8,27.8,1645,1370,0.45,E,arcilloso
PAR007109,6.1,3.5,1.47,28,27,248,300,243,10.8,0.1,16.8,0.9,22.9,26.2,5.0,15.8,22.3,94,0.0,158,999,16.2,4.0,27.9,1443,645,1.04,N,arcilloso
PAR007110,6.1,3.7,1.86,24,19,248,300,126,9.9,0.83,12.0,5.9,28.0,25.6,5.0,45.0,23.0,111,9.1,0,802,19.0,3.7,31.5,1283,828,0.92,N,arcilloso
PAR007111,5.4,4.5,1.49,44,29,349,2025,342,16.5,0.2,32.0,9.8,20.1,48.9,36.1,34.3,47.0,102,0.0,1439,959,12.0,8.0,29.1,1794,813,1.15,S,franco
PAR007112,8.6,0.6,2.14,18,4,149,1500,194,18.7,1.95,22.2,18.1,30.2,38.7,27.8,13.1,44.7,26,39.3,292,621,20.4,-2.1,33.5,1652,1120,0.38,O,franco
